Unnamed: 0,song_id,lyrics,label,artist_name,song_title
1110,T1_TRAIN_1111,"Comunicación sin emoción, una voz en off con expresión deforme, busco algo que me saque este mareo, busco calor en esa imagen de video. Nada Oh-oh-oh, nada personal Oh-oh-oh, nada Oh-oh-oh, nada personal. Ella no puede pensar, está aburrida, de tanto simular cayó dormida, busco en TV algún mensaje entre líneas, busco alguien que sacuda mi cabeza, y no encuentro nada. Nada Oh-oh-oh, nada personal Oh-oh-oh, nada Oh-oh-oh, nada personal, nada especial. Sinceramente, sería tan bueno tocarte, pero es inútil, tu cuerpo es de látex, no siento nada. Nada Oh-oh-oh, nada personal Oh-oh-oh, nada Oh-oh-oh, nada personal, nada Oh-oh-oh, nada personal Oh-oh-oh, nada Oh-oh-oh, nada personal, nada especial. Nada Oh-oh-oh, oh-oh-oh, oh-oh-oh, nada personal, oh-oh-oh, oh-oh-oh, nada Oh-oh-oh, nada, nada, oh-oh-oh, nada personal Oh-oh-oh, oh-oh-oh, nada, nada, oh-oh-oh, oh-oh-oh, oh-oh-oh, nada personal, nada especial.",M,,
1111,T1_TRAIN_1112,"tro. Ah-ah.... Muchos años uno cree, que el caer es levantarse, y de repente..., ya no te paras, que el amor es temporal, que todo te puede pasar, y de repente..., estás muy solo. Afuera..., afuera tú no existes, solo adentro, afuera..., afuera no te cuido, solo adentro, afuera..., te desbarata el viento sin dudarlo, afuera..., nadie es nada, solo adentro. A-ah-ah..., ah-ah.... Siguen los años y uno está, creyendo que puede rezar, y de repente..., ya te perdiste, y uno cree que puede creer, y tener todo el poder, y de repente..., no tienes nada. Afuera..., afuera tú no existes, solo adentro, afuera..., afuera no te cuido, solo adentro, afuera..., te desbarata el viento sin dudarlo, afuera..., nadie es nada, solo adentro. A-ah-ah..., ah-ah.... Afuera..., afuera tú no existes, solo adentro, afuera..., afuera no te cuido, solo adentro, afuera..., te desbarata el viento sin dudarlo, afuera..., nadie es nada, solo adentro. Ah-ah....",NM,,
1112,T1_TRAIN_1113,"Mami Mami, a mí me gusta tu descendencia entera ¿Por qué?, porque ella me da. La mamá de la mamá, de la mamá de la mamá, de la mamá de la mamá, de la mamá de la mamá, de la mamá de la mamá, de la mamá de la mamá, de la mamá de la mamá, de la mamá de la mamá La mamá de la mamá, de la mamá de la mamá, de la mamá de la mamá, de la mamá de la mamá, de la mamá de la mamá La mamá de la mamá; ¡wuh!. Mamaíta' que 'tá 'tán rica, sin pega' lo' diente' como abuelita Prr, prr, mamaíta' que 'tá 'tán rica, sin pega' lo' dientе' como abuelita. De la mamá de la mamá, dе la mamá de la mamá, de la mamá de la mamá, de la mamá de la mamá La mamá de la mamá, de la mamá de la mamá, de la mamá de la mamá, de la mamá de la mamá, de la mamá de la mamá La mamá de la mamá; ¡wuh!. Chikiri-Chikiri-Chikiri-bai-bai, chikiri-bai-bai-bain, con la boca, ella me lleva pa' Dubái-bái, chikiri-bai-bai, chikiri-bai-bai-bain, con la boca, ella me lleva pa' Dubái-bái, dale al teteo y chúpame la tetera, cuando ella lo mueve, to' la vaina se me altera, la grasa, el piquete pasa'o de loquera, atento a cotorra, me la llevo pa'nde quiera, de ti, me gusta to', moviendo la' chapa', mami, 'tá to', el corito contigo a mí me ha gusta'o, la mujer de mi vida, la que yo he má' ama'o. Tú ere' la mujer que má' ha mama'o, nunca me ha' pegao' lo' diente', ¡Bárbara!. La mamá de la mamá, de la mamá de la mamá, de la mamá de la mamá, de la mamá de la mamá La mamá de la mamá, de la mamá de la mamá, de la mamá de la mamá, de la mamá de la mamá, de la mamá de la mamá La mamá de la mamá, de la mamá de la mamá, de la mamá de la mamá, de la mamá de la mamá, de la mamá de la mamá La mamá de la mamá. Mamajuana, mamadora, 'Tá atrá' de lo' cheque' esa abusadora, mamajuana, mamadora, 'Tá atrá' de lo' cheque' esa abusadora ¡Whoopty!. Whoopty, 'Tamo en DR, it's a movie Yeah, yeah, tusi, eah, pull up on your bitch in the two-seat, ayy, yeah, ayy, dale, mami, she see the ice and she wanna party, yeah, dale, mami, she see the ice and she wanna party, she like: Ay, papi, ay, papi, ayy, ay, papi, ay, papi, ayy, you see me, you stalk me, ayy, i see you, hi chapi, diablo, mami, qué culazo Qué culazo. Dale cuchupla-pla-plai, cuchuplai-pla-plai ¡Rrra!, cha, cha Chucucha, cha, cha, dale cuchupla-pla-plai, cuchuplai-pla-plai, cha, cha, cha, cha, dale cuchupla-pla-plai, cuchuplai-pla-plai ¡Rrra!, cha, cha, cha, cha Cha-Cha-Cha-Cha-Cha-Cha-Cha-Cha, ey, jajaja, cha, cha Cha-Cha-Cha-Cha-Cha-Cha-Cha-Cha, cha, cha, cha, cha Cha-Cha-Cha-Cha-Cha-Cha-Cha-Cha, cha, cha Cha-Cha-Cha-Cha-Cha-Cha-Cha-Cha, ¡Somo' rico'! ¡Ah, jajaja! ¡Yupi!. Yo 'toy solo, me quedé sin papá, por eso, quiero que me de' una mamá Wuh, ahora 'toy alante, pero ante' 'taba atrá', tú no te imagina' to' lo que me vo'a busca', sube la nota, que esta vaina 'tá ra-ta-tá Tá, busca ese cuero, que ese culo lo voy a hincha', le' quito lo' pantie', la pongo a brinca', dale cuchupla-pla-plai, cuchuplai-pla-plai ¡Rrra!. Cha, cha Chucucha, cha, cha, dale cuchupla-pla-plai, cuchuplai-pla-plai, cha, cha, cha, cha, dale cuchupla-pla-plai, cuchuplai-pla-plai ¡Rrra!, cha, cha, cha, cha Cha-Cha-Cha-Cha-Cha-Cha-Cha-Cha, ey, jajaja, cha, cha Cha-Cha-Cha-Cha-Cha-Cha-Cha-Cha, cha, cha, cha, cha Cha-Cha-Cha-Cha-Cha-Cha-Cha-Cha, cha, cha Cha-Cha-Cha-Cha-Cha-Cha-Cha-Cha, ¡Somo' rico'! ¡Ah, jajaja! ¡Yupi!. Ey, siento nieve en mi cuerpo, el Alfa El Jefe, la planta, el animal, el criminal. La mamá de la mamá, de la mamá de la mamá, de la mamá de la mamá, de la mamá de la mamá La mamá de la mamá, de la mamá de la mamá, de la mamá de la mamá, de la mamá de la mamá, de la mamá de la mamá La mamá de la mamá, de la mamá de la mamá, de la mamá de la mamá, de la mamá de la mamá, de la mamá de la mamá La mamá de la mamá. Mamajuana, mamadora, 'Tá atrá' de lo' cheque' esa abusadora, mamajuana, mamadora, 'Tá atrá' de lo' cheque' esa abusadora. Chael produciendo, fue Chael que dijo, jajaja, oye, el que no se unió, va a pasa' hambre, yo hice mi diligencia con tiempo, jajaja, jajaja El Alfa El Jefe, yao.",M,,
1113,T1_TRAIN_1114,"Yo soy el loco más loco de todos los locos, no te equivoques, el diablo es mi compa y con él fumo foco, con esta rola las nenas me mueven los cocos, si no tienes yo te opero, pero primero te cocho, yo soy el loco más loco de todos los locos, no te equivoques, el diablo es mi compa y con él fumo foco, con esta rola las nenas me mueven los cocos, si no tienes yo te opero, pero primero te cocho. Yo las retacho si wacho que no han cumplido 18, si tienen macho las cacho por el aroma del chocho, me gusta que huelan bien, a Mademoiselle de Chanel, donde me paro se prenden y hasta me ofrecen coger, nomas me dejo querer si la chamaca 'tá chula, yo no les bajo la luna, no dejo viva a ninguna, las que andan tras mi fortuna puede que algún día la obtengan, pero por mientras las dejo que me entretengan la verga, que ni vengan freseando porque las mando volando, las que llegan mamonenado, mamoneando se retiran, aquí pura vibra chida, me caga que sean crecidas, primero andan de ofrecidas y luego de arrepentidas. Yo soy el loco más loco de todos los locos, no te equivoques, el diablo es mi compa y con él fumo foco, con esta rola las nenas me mueven los cocos, si no tienes yo te opero, pero primero te cocho, yo soy el loco más loco de todos los locos, no te equivoques, el diablo es mi compa y con él fumo foco, con esta rola las nenas me mueven los cocos, si no tienes yo te opero, pero primero te cocho. Me abrocho cada bizcocho puro culito sabroso, pura morrita bonita, pura mayor de 18, cuando le atoran a tocho las invito pa'l hotel, después del show del cartel, pa' ponernos a coger, así como es, ¿pa' que les miento? Yo no las llevo con cuentos, si ya saben a que van se aprovecha más el tiempo, no ocupo el convencimiento si ya vienen convencidas, de aventarse unas cogidas, si están buenas, bienvenidas, nunca falta la bebida, nunca falta marihuana, nunca falta una atrevida que me pida ir a la cama, que se traga mi macana, que se come mis mecotes, que me grita si la cojo que le encanta mi garrote. Yo soy el loco más loco de todos los locos, no te equivoques, el diablo es mi compa y con él fumo foco, con esta rola las nenas me mueven los cocos, si no tienes yo te opero, pero primero te cocho, yo soy el loco más loco de todos los locos, no te equivoques, el diablo es mi compa y con él fumo foco, con esta rola las nenas me mueven los cocos, si no tienes yo te opero, pero primero te cocho.",M,,
1114,T1_TRAIN_1115,"Asilo contra la opresión, o tumba seras de los libres?, copia del Edén, en mano criminal. La historia se repite, sed de poder, naturaleza inhumana, negación del ser. Violencia, represión, semilla de odio, resistencia, insumisión, por la fuerza de la razón. Valientes?, un pecho inocente, a fuego lo lleva, grabado, lo sabran nuestros hijos también. La historia se repite, sed de poder, naturaleza inhumana, negación del ser. Violencia, represión, semilla de odio, resistencia, insumisión, por la fuerza de la razón. La historia se repite, sed de poder, naturaleza inhumana, negación del ser. Violencia, represión, semilla de odio, resistencia, insumisión, por la fuerza de la razón.",NM,,
1115,T1_TRAIN_1116,"¡Mami!, ahí va el mayimbe otra vez, ¡Antony Santos!. Voy pa'llá, voy a buscar, la mujer que me domina, la buscare, la traeré, aunque el mundo me lo impida, ahhh, bendita sean todas las mujeres, india, blanca y morena, que con su voz y su color, hacen que yo me muera, ahh, voy pa'llá aunque llueva, o aunque se hunda la tierra, yo llegaré y la besaré, aunque pelee con cualquiera, ahhh, ¡Eso e' mío!. ¿Por qué te fuiste y me dejaste, si soy el macho de tu vida, mami?, no soy culpable de que esa boda, la impidiera tu familia, ahhh, voy pa'llá aunque haya un candela, porque sé que tu me quiere', mami, yo soy el hombre que te enseñó a querer, y te hizo sentir mujer, ahhh. Ay, que nadie me hable en contra de ella, que voy pa'llá, es que me gusta esa mujer, que voy pa'llá, amigo mío, si la ve, que voy pa'llá, dígale, dígale, dígale, que voy pa'llá, dígale, dígale, dígale, que voy pa'llá, mami, mami, abre la ventana, que voy pa'llá, mami, mami, abre la persiana, que voy pa'llá, y pónteme bien, pónteme bien, que voy pa'llá, la, ra, ra; la, ra, ra, que voy pa'llá, la, ra, ra; la, ra, ra, que voy pa'llá, la, ra, ra; la, ra, ra, que voy pa'llá.",M,,
1116,T1_TRAIN_1117,"Juliana, te sigo esperando. Juliana, qué mala eres, qué mala eres, Juliana, juliana, qué mala eres, qué mala eres, Juliana. Te escribo esta carta, Julia para que sepas de mí Juliana, y sepas como me encuentro solo por tenerte a ti Juliana, al escribirte recuerdo las palabras de mamá Juliana, pero como te quería nunca las quise escuchar Juliana, que no confiara así en ti, que tu amor no era sincero Juliana, y por ti mi pobre vieja se murió de sufrimiento Juliana, no era nadie al conocerte, te di mi nombre y apellido Juliana, belleza que no tenía, me sacrifiqué por ti Juliana, porque por ti estaba ciego y mira cómo me pagas Juliana, juliana, qué mala eres, qué mala eres, Juliana. Juliana, qué mala eres, qué mala eres, Juliana Qué mala eres, Juliana, juliana, qué mala eres Wuh, qué mala eres, Juliana, juliana, qué mala eres, qué mala eres, Juliana, eh-eh, eh-eh, eh-eh, eh-eh, eh-eh, eh-eh, jah. Ahora comprendo que fui un hijo desobediente Juliana, que mamá tenía razón, pero ya era inocente Juliana, a los diecesiete anos cuando una pasión te ciega Juliana, aunque hoy me pase a mí eso lo pasa a cualquiera Juliana, creo que no soy el primero que una mujer engañó Juliana, te fuiste pa' Nueva York con tu visa de paseo Juliana, pero pasaron los días, semanas, meses y años Juliana, y yo aquí en Santo Domingo quedé tu amor esperando Juliana, hasta ayer que me contaron que con otro te has casado, juliana, eh. Juliana, qué mala eres, qué mala eres, Juliana Juliana, eh, juliana, qué mala eres, qué mala eres, Juliana, eh-eh, eh-eh, eh-eh, qué mala eres, qué mala eres, qué mala eres, qué mala eres, qué mala eres. Tú eres mala, después que te di todo lo que deseabas, me sacrifiqué por ti y mira cómo me pagas, tú eres una descarada, tú eres mala, aléjate, no vuelva, no quiero más nada, no quiero saber más de ti, mala Juliana. Qué mala eres, juliana, qué mala eres, qué mala eres, juliana, qué mala eres, qué mala eres, juliana, qué mala eres, qué mala eres, juliana, qué mala eres, qué mala eres, juliana, qué mala eres, qué mala eres, juliana, qué mala eres. Juliana, qué mala, qué mala Juliana, te entrego todo de mí y ahora me engañas, juliana used to be an innocent pretty girly, but her ways are too corrupt and dirty, juliana, qué mala, qué mala es Juliana. Qué mala eres, juliana, qué mala eres, qué mala eres, juliana, qué mala eres, qué mala eres, juliana, qué mala eres, qué mala eres, juliana, qué mala eres, qué mala eres, juliana, qué mala eres, qué mala eres, juliana, qué mala eres. Juliana Me has engañado, ay, Juliana Me has traicionado, juliana Tú no sabes lo que es el amor, ay, Juliana Y sin ti yo estoy mejor, juliana, ay Juliana, juliana, ay Juliana, juliana Juliana, qué mala eres, ay, Juliana Juliana, qué mala eres, mala, juliana, ay, Juliana.",M,,
1117,T1_TRAIN_1118,"Tengo el ansia de la juventud, tengo miedo, lo mismo que tú, y cada amanecer me derrumbo al ver la puta realidad, no hay en el mundo, no, nadie más frágil que yo. Pelo acrílico, cuero y tacón, maquillaje hasta en el corazón, y al anochecer vuelve a florecer, lubrica la ciudad, no hay en el mundo, no, nadie más dura que yo, ah ah ah ah ah ah ah. Debo sobrevivir mintiéndome, taciturna me hundí en aquel bar, donde un ángel me dijo al entrar:, ven y elévate como el humo azul, no sufras más amor, y desgarrándome algo en mi vida cambió. Sobreviviré, buscaré un hogar, entre los escombros, de mi soledad, paraíso extraño, donde no estás tú, y aunque duela quiero libertad, y aunque me haga daño, eh eh eh eh eh eh. Ah ah ah ah ah ah ah, debo sobrevivir mintiéndome, taciturna me hundí en aquel bar, donde un ángel me dijo al entrar:, ven y elévate como el humo azul, no sufras más amor, y desgarrándome algo en mi vida cambió. Sobreviviré, buscaré un hogar, entre los escombros, de mi soledad, paraíso extraño, donde no estás tú, y aunque duela quiero libertad, y aunque me haga daño, eh eh eh eh eh eh.",NM,,
1118,T1_TRAIN_1119,"Buenas noches mis queridos amigos, todo el mundo a bailar y a gozar, con el ritmo contagioso de La Bolsa, y estos queridos psicópatas itinerantes, ¡Bersuit Vergarabat!. Mientras todos los reptiles, estaban preocupados por el asadito, él se fue muy apurado al micro, a buscar un poco 'e vino.... Y para disimular, mordió un cacho de pan, que luego lo metió en el bolsillo, y para darse cuenta, te digo, no hay que ser muy pillo.... DEVOLVÉ LA BOLSA, dEVOLVÉ LA BOLSA, dEVOLVELE A HUGUITO, sU GENEROSIDAD.... Si esta noche la bolsita no aparece, la monada se enloquece, veni y entregá la cameruza ahora, te vamo' a perdonar.... Sos sos sos el único rabioso que hay, esquivando las miradas, da envidia verte mandibulear, terminá con la pavada.... DEVOLVÉ LA BOLSA, dEVOLVÉ LA BOLSA, dEVOLVELE A HUGUITO, sU GENEROSIDAD.... DEVOLVÉ LA BOLSA, dEVOLVÉ LA BOLSA, dEVOLVE A HUGUITO, sU GENEROSIDAD.... Nos comimos una vaca cruda, y nos parece poco, si seguimos con esta alegría, nos vamo' a volver locos.... Matemos al payaso ahora, arriba de la mesa, que esta noche no nos puede faltar, esta noche no nos puede faltar.... Esta noche no nos puede faltar, esta noche no nos puede faltar, esta noche esta noche, esta noche no nos puede faltar. DEVOLVÉ LA BOLSA, no nos puede faltar, dEVOLVÉ LA BOLSA, no nos puede faltar, dEVOLVELE A HUGUITO, sU GENEROSIDAD.... DEVOLVÉ LA BOLSA, DEVOLVÉ, dEVOLVÉ LA BOLSA, DEVOLVÉ, dEVOLVELE AL PUEBLO, sU GENEROSIDAD, sU GENEROSIDAD, sU GENEROSIDAD. ¡Fuerte ese aplauso!.",NM,,
1119,T1_TRAIN_1120,"A quien más quiero. Aléjate de mí y hazlo pronto antes de que te mienta, tu cielo se hace gris, yo ya camino bajo la tormenta, aléjate de mí, escapa, vete, ya no debo verte, entiende que aunque pida que te vayas, no quiero perderte. La luz ya no alcanza, no quieras caminar sobre el dolor descalza, un ángel te cuida, y puso en mi boca la verdad para mostrarte la salida. Y aléjate de mí, amor, yo sé que aún estas a tiempo, no soy quien en verdad parezco, y perdón, no soy quien crees, yo no caí del cielo, si aún no me lo crees, amor, y quieres tú correr el riesgo, verás que soy realmente bueno, en engañar y hacer sufrir, oh, a quien más quiero, a quien más quiero. Aléjate de mí, pues tú bien sabes que no te merezco, quisiera arrepentirme, ser el mismo y no decirte esto, aléjate de mí, escapa, vete, ya no debo verte, entiende que aunque pida que te vayas, no quiero perderte. La luz ya no alcanza, no quieras caminar sobre el dolor descalza, un ángel te cuida, y puso en mi boca la verdad para mostrarte la salida. Y aléjate de mí, amor, yo sé que aún estas a tiempo, no soy quien en verdad parezco, y perdón, no soy quien crees, yo no caí del cielo, si aún no me lo crees, amor, y quieres tú correr el riesgo, verás que soy realmente bueno, en engañar y hacer sufrir y hacer llorar, a quien más quiero, woah, woah, woah. Y aléjate de mí, amor, yo sé que aún estas a tiempo, no soy quien en verdad parezco, y perdón, no soy quien crees, yo no caí del cielo, si aún no me lo crees, amor, y quieres tú correr el riesgo, verás que soy realmente bueno, en engañar y hacer sufrir, oh, a quien más quiero, a quien más quiero.",NM,,
1120,T1_TRAIN_1121,"Esto no es música es droga. Ey las cosas se hacen mama, y si mucho lo pensas, dormís, nunca dar un paso atrás, yo te lo digo nomas, mami, no me vengas a preguntar no te voy a contestar por mi, no somos ejemplo de na´ cada uno con su verdad, su bondi. Por estar seguro ahora solo pienso en el futuro, ya no especulo ya no regulo ya no calculo, sigo viviendo sin trabajo y con mucho laburo, y sin cansancio alguno voy tranqui sin apuro, yo no les tiro porque no se lo merecen, les tiraría un rosario para que recen, les mentiría si digo que me convencen, porque no me convencen perdón que me confiese. Esta semana negra la tengo ocupada, aunque voy a ir por mi porción mas esperada, la pepa me pego y me rió a carcajadas, pero en cada jugada te tengo en la mirada, ya te lo dije siempre te volveré a ver, por mas que tenga que perder el tiempo, y tenga que venderla en pueblos, es culpa tuya no del resto, yo no voy a dejar mi puesto, siento que no he sido bueno, pero siempre he sido honesto. Las cosas se hacen mama, y si mucho lo pensas, dormís, nunca dar un paso atrás, yo te lo digo nomas, mami, no me vengas a preguntar no te voy a contestar por mi, no somos ejemplo de na cada uno con su verdad sup on me. Baby, ven a la cama junto a mi, a donde nadie nos odia, juro que no, reina de la street, sus ideas valen joyas, yo no se lo que tramaba solo se que su mirada me informaba decisión, en esta jungla rara y cara donde faltan ideales pero sobra la traición, no, yo ya sé que no, por lo cometido ya hemos pedido perdón, no quiero lo tuyo solo quiero mi porción, en esta noche fría se pierde mi dirección, no, yo ya sé que no, por lo cometido ya hemos pedido perdón, no quiero lo tuyo solo quiero mi porción, el eje de tu vida guiado por tu decisión. Las cosas se hacen mama, y si mucho lo pensas, dormís, nunca dar un paso atrás, yo te lo digo nomas, mami, no me vengas a preguntar no te voy a contestar por mi, no somos ejemplo de na cada uno con su verdad sup on me.",NM,,
1121,T1_TRAIN_1122,"Yo soy así RENEE, no me quieras atar, ¿Por qué me quieres más cuándo este amor te duele?. Yo quiero así, no me quieras cambiar, si no me quieres, bye, cariño, te lo pierdes. ¿Sabes que? mucho texto. Con un dedo no se tapa el sol no, se nota cuando algo se rompió, le pones mucho texto, le pones mucho texto. No quieres aceptar que terminó, se nota con tu tanta explicación, le ponеs mucho texto, le pones mucho tеxto. Si, tú que jurabas que eras para mi, que no podría ser feliz sin ti, ya ves, no le pensé cuando me decidí, que merecía más de lo que vi. Sí, tú me gustaste y lo quise intentar, a ver si podíamos funcionar, no sé, a quien trataste de engañar, te diré la verdad. Con un dedo no se tapa el sol, se nota cuando algo se rompió, le pones mucho texto, le pones mucho texto. No quieres aceptar que terminó, se nota con tu tanta explicación, le pones mucho texto, le pones mucho texto, hoy que regresas pidiendo otra oportunidad, mira, lo siento, no quiero tu mediocridad. Con un dedo no se tapa el sol, se nota cuando algo se rompió, le pones mucho texto, le pones mucho texto. No quieres aceptar que terminó, se nota con tu tanta explicación, le pones mucho texto, le pones mucho texto. RENEE, pudo haber sido lindo, pero, ni siquiera sabes lo que quieres, bye.",NM,,
1122,T1_TRAIN_1123,"Aflójate el pañuelo, que llevas en el pelo, desliza ese vestido, que va ceñido a ti. Descálzate y camina, sin miedo hasta mis brazos, que voy a amarte tanto, que vas a ser feliz. Desprende con malicia, tu pelo aprisionado, despójate de prisa, de todo lo demás. Deja correr mis manos, por donde te estremeces, quiero por fin tenerte, y hacerte mía ya. Voy a llenarte toda, toda, lentamente y poco a poco, con mis besos, voy a llenarte toda, toda, y a cubrirte con mi amor, todo tu cuerpo. Voy a amarte sin fin, sin razón ni medida, que sólo para amarte, necesito la vida. Voy a llenarte toda, toda, lentamente y poco a poco, con mis besos, voy a llenarte toda, toda, y a cubrirte con mi amor, todo tu cuerpo. Voy a amarte sin fin, sin razón ni medida, que sólo para amarte, necesito la vida. Aflójate el pañuelo, que llevas en el pelo, desliza ese vestido, que va ceñido a ti. Descálzate y camina, sin miedo hasta mis brazos, que voy a amarte tanto, que vas a ser feliz. Desprende con malicia, tu pelo aprisionado, despójate de prisa, de todo lo demás. Deja correr mis manos, por donde te estremeces, quiero por fin tenerte, y hacerte mía ya. Voy a llenarte toda, toda, lentamente y poco a poco, con mis besos, voy a llenarte toda, toda, y a cubrirte con mi amor, todo tu cuerpo. Voy a amarte sin fin, sin razón ni medida, que sólo para amarte, necesito la vida. Voy a llenarte toda, toda, lentamente y poco a poco, con mis besos, voy a llenarte toda, toda, y a cubrirte con mi amor, todo tu cuerpo. Voy a amarte sin fin, sin razón ni medida, que sólo para amarte, necesito la vida. Voy a llenarte toda, toda, lentamente y poco a poco, con mis besos, voy a llenarte toda, toda, y a cubrirte con mi amor, todo tu cuerpo.",NM,,
1123,T1_TRAIN_1124,"Yo... Zar1 en la atmósfera..., el$$o Rodríguez con el vaho...vaho, vaho, va. Eh yo. Por todas las veces que lo intenté y me di de bruces, por cuando rompí a llorar al apagarse las luces, por cuando quise llorar y no pude, por mi nube, por la cruz en la que vivo, por tus besos dulces, por todas las veces que callé lo malo que estuve, por cuando abandoné mi vida por cuidar de mi madre, por cuando abandoné a mi madre, por mi hombres, poniendo la comida en la mesa desde los catorce, por todos los chavales que nacieron marcados, eh, y ahora dan vueltas al patio del penal de Basauri, o de Villanubla, por una infancia tras la niebla, de las pompas de humo de la bofia, hijos de puta, por aquella generación que se llevó el burro, perdían los piños, como en cómics de Manurro, por cada porro cabrón que necesito para vivir, mi correa, por mi gente el parque sin curro. Por ti, por mí, por ellos, por ellas, por todos, gente fea, caras sucias, apodos, con la rodilla, con el codo, házte hueco primo, házte hueco prima. Por todo el oro del mundo, por tu potorro abierto, porque todo fue mentira, por cierto, por los expertos en nada, por la falta de acierto, porque nadie hablará de nosotros cuando hayamos muerto, por cada vez que sostuve los clavos de Cristo, con mis manos sucias, por el dolor de muelas, porque yo antes era chapista, me llamaba Evaristo, por la paz que siento cuando estoy con mi abuela, colega, por mi amor, por tu falta de respeto, por la química que ralla el carneto, por la música, por mi espalda en dos mitades, por mi úlcera, por el patrón hijo de puta contando la pasta, por tu sonrisa, por el hambre del que busca en la basura, por las pamplinas que suelto en cada entrevista, por un futuro mejor, por la gracia de Dios, por tu sombrero, por mi cháchara. Por ti, por mí, por ellos, por ellas, por todos, gente fea, caras sucias, apodos, con la rodilla, con el codo, házte hueco primo, házte hueco prima.",NM,,
1124,T1_TRAIN_1125,"Tezzla. A veces, pienso en tu boquita cuando amanece Cuando amanece, deseando que me beses Yeh-eh, recordándome las veces, que tú y yo pasamos en mi habitación Habitación, aunque tú quieras demostrarme que lo nuestro se acabó, no se acabó, pa' mí no se acabó Pa mí no se acabó. Ay, no te hagas la loca, tú aún me quieres, bebé, eso se te nota, por más que busques como olvidarme en otra piel, no va funcionarte porque yo ya lo intenté Yo ya lo intenté, lady, yo ya lo intenté, ya no te hagas la loca Oh, oh, aún me quieres, bebé, y eso se te nota Y eso se te nota, por más que busques como olvidarme en otra piel Piel, no va funcionarte porque yo ya lo intenté Ya lo intenté, baby Baby. Lady, dime hasta cuando, cuanto más te voy a estar buscando, dime qué es lo que estás esperando, mis amigo' me andan comentando, que hace rato tú me estás mirando. No me dejes con las ganas, no te hagas la loca to'a la noche entera, despertémonos mañana, con ganas de repetirlo cuando quieras, no me dejes con las ganas, no te hagas la loca to'a la noche entera, despertémonos mañana, con ganas de repetirlo cuando quieras. Ya no te hagas la loca, aún me quieres, bebé, y eso se te nota, por más que busques como olvidarme en otra piel, no va funcionarte porque yo ya lo intenté Yo ya lo intenté, baby, yo ya lo intenté, ya no te hagas la loca, tú aún me quieres, bebé, eso se te nota Y eso se te nota, por más que busques como olvidarme en otra piel, no va funcionarte porque yo ya lo intenté, lady. Ah; No-No-Noriel, intente olvidarte pero no pude Ajá, traté de buscar en otra lo que una vez contigo tuve, me salió mal, yo sé que a ti igual, y llegué a pensar que este cuento aún no tiene su final Wuh, tus amigas me hablan de ti Siempre, se han da'o cuenta que todavía no me superas Ah, que muchas cosas tú dirás de mi Dime, dice que no quieres verme pero si supiera', que quieres volver Ajá, eso que tú sientes te traiciona Tú sabe', y sabes muy bien que lo haz intentado con muchos, pero con ninguno funciona. Ay, no te hagas la loca, que aún me quieres, bebé, y eso se te nota, por más que busques como olvidarme en otra piel, no va funcionarte porque yo ya lo intenté, lady. Ah, No'-No'-Noriel, no', Noriel, manuel Turizo, manuel Turizo, baby, julian Turizo, oh, oh, oh, oh, oh, oh-oh, jaja, santana, keytin, tezzel, mo'-Mo'-Mosty, rolo, la Industria, Inc.",M,,
1125,T1_TRAIN_1126,"Besándote, una locura voy a cometer, él es tu amor, yo ya lo sé, dejándote nunca te voy a volver a ver, el tiempo es hoy, mañana fue. Valió la pena, sentarme en la vereda, esperando que una flor cayera de tu balcón. Besándote, la noche se volvió a encender, con el calor que quema en tu piel, dejándote, mi alma puede envejecer, como una flor secándose. Valió la pena sentarme en la vereda, esperando que una flor cayera de tu balcón. Be-besándote, besándote, con la llama de tus labios me queméee-eh, besándote, besándote, una locura voy a cometer. Besándote, no me importa con quién estés, menos si voy a besarte otra vez, dejándote nunca te voy a volver a ver, el tiempo es hoy, mañana fue. Valió la pena sentarme en la vereda, esperando que una flor cayera de tu balcón. Besándote, besándote, con la llama de tus labios me quemé, besándote, besándote, una locura voy a cometer. Valió la pena sentarme en la vereda, esperando que una flor cayera de tu balcón. Besándote, besándote, con la llama de tus labios me quemé, besándote, besándote, una locura voy a cometer.",NM,,
