song_id,lyrics,label
T1_TRAIN_0141,"Solo estás conmigo esta nochecita, y sé que mañana, cuando brille el sol, no estarás a mi lado, pero escucharé tu voz, pegada en mi pecho. Me gusta el dolor que siento, qué susto me diste cuando no viniste, a la estación del tren, qué viaje más largo, quise sentarme a conocerte y comer vegano. Ininterrumpidamente, yo quiero demostrar, mi cariño para ti, sin lujo, desnudo, como la luz de luna, no necesito lámpara, solo luz de luna y una persona. Ojalá no te sеa peligroso, no te quiero hacеr daño, ojalá yo te traiga mariposas, que cuiden tu alma, ojalá no te sea peligroso, no te quiero hacer daño, ojalá yo te traiga mariposas, que cuiden tu alma, ojalá.",NM
T1_TRAIN_0142,"Ella era una chica plástica, de esas que veo por ahí, de esas que cuando se agitan sudan Channel No. 3, que sueñan casarse con un doctor, pues él puede mantenerlas mejor, no le hablan a nadie si no es su igual, a menos que sea Fulano de Tal, son lindas, delgadas y de buen vestir, de mirada esquiva y falso reír, el era un muchacho plástico, de esos que veo por ahí, con la peinilla en la mano y cara de yo no fui, de los que por tema en conversación, discuten que marca de carro es mejor, de los que prefieren el no comer, por las apariencias que hay que tener, pa’ andar elegantes y así poder una chica plástica recoger, que fallo, era una pareja plástica de esas que veo por ahí, el pensando solo en dinero, ella en la moda en Paris, aparentando lo que no son, viviendo en un mundo de pura ilusión, diciendo a su hijo de cinco años:, no juegues con niños de color extraño, ahogados en deudas para mantener, su estatus social en boda o coctel, que fallo, era una ciudad de plástico de esas que no quiero ver, de edificios cancerosos y un corazón de oropel, donde en vez de un sol amanece un dólar, donde nadie ríe, donde nadie llora, con gente de rostros de poliéster, que escuchan sin oír y miran sin ver, gente que vendió por comodidad, su razón de ser y su libertad. Oye latino, oye hermano, oye amigo, nunca vendas tu destino, por el oro ni la comodidad, nunca descanses pues nos falta andar bastante, vamos todos adelante para juntos terminar, con la ignorancia que nos trae sugestionados, con modelos importados que no son la solución, no te dejes confundir, busca el fondo y su razón, recuerda se ven las caras, pero nunca el corazón, no te dejes confundir, busca el fondo y su razón, recuerda se ven las caras, pero nunca el corazón, recuerda se ven las caras, y jamás el corazón. Se ven las caras, se ven las caras, vaya, pero nunca el corazón, del polvo venimos todos y allí regresaremos, como dice la canción, se ven las caras, se ven las caras, vaya, pero nunca el corazón, recuerda que el plástico se derrite si le da de lleno el sol, se ven las caras, se ven las caras, vaya, pero nunca el corazón. Bubirubidubirubi, bubirubidubirubi. Se ven las caras, se ven las caras, vaya, pero nunca el corazón, estudia, trabaja y sé gente primero, allí esta la salvación, se ven las caras, se ven las caras, vaya, pero nunca el corazón, pero que mira, mira, no te dejes confundir, busca el fondo y su razón, se ven las caras, se ven las caras, vaya, pero nunca el corazón, pa’lante, pa’lante, pa’lante, pa’lante, pa’lante, y así seguiremos unidos, y al final venceremos, se ven las caras, se ven las caras, vaya, pero nunca el corazón, pero señoras y señores, se ven las caras, en medio del plástico también se ven las caras de esperanzas, se ven las caras, se ven las caras orgullosas que trabajan por una Latinoamérica unida, se ven las caras, y por un mañana de esperanza y de libertad, se ven las caras, se ven las caras de trabajo y de sudor, se ven las caras, de gente de carne y hueso que no se vendió, se ven las caras, de gente trabajando buscando el nuevo camino, se ven las caras, orgullosa de su herencia y de ser latino, se ven las caras, de una raza unida, la que Bolívar soñó, se ven las caras. Siembra, panamá Presente, puerto Rico Presente, méxico Presente, venezuela Presente, perú Presente, republica Dominicana Presente, cuba Presente, costa Rica Presente, colombia Presente, honduras Presente, ecuador Presente, bolivia Presente, argentina Presente, nicaragua sin Somoza Presente, el Barrio Presente, la esquina Presente.",M
T1_TRAIN_0144,"alas tu amor, si me regalas tu amor, no sabes cuanto he anhelado ser tu dueño, y hacer que de una vez se hagan realidad mis sueños, mi amor por ti esta creciendo mas cada dia, yo te daría mi vida si la quisieras tu. Te juro que te llevaría hasta el cielo, de besos yo te llenaría todo el tiempo, mi amor si tu me regalaras un momento, de tu vida te diría que es lo que siento yo. Te regalaría mis besos, y toditito mi cuerpo, para que hagas lo que quieras, con mi amor. Y viviríamos momentos, inolvidables mi cielo, por favor abreme la puerta, de tu amor, de tu amor....",M
T1_TRAIN_0148,"He pensado en la vida si tú me quisieras, he llorado al pensar que mi vida te sobra, he pensado olvidarte al correr de los años, pero nunca podré, me persigue tu sombra. Esperando, esperando y soñando contigo, esperando que el tiempo te arrastre conmigo, esperando la noche al perder tu cariño, como cuando llegaste a cambiar mi destino. Y, ay, chiquitita, eres más batallosa que hacer gárgaras boca abajo. Ya sabías que te traigo muy dentro de mi alma, no sabías el dolor que tu ausencia me daba, no pensaste que el tiempo nuestras vidas cambiara, yo miraba hasta el llanto que mis ojos lloraban, hoy que sólo el destino podrá castigarte, marchitando tu vida o negándote anhelo, llorarás tu desgracia al estar ya perdida, y verás que se sufre si te falta un consuelo.",NM
T1_TRAIN_0149,"Cambio mi plan, vuelvo a comenzar, el dolor me logré curar, mi boca dice: Jamás, mis ojos no lloran más, no soy aquella que un día fui, de mis errores aprendí, por fin dejé de callar, hoy vas a oírme gritar. Ya nada tengo que perder, no, ya nada tengo que perder, no, de las cenizas renací, y salvé mi corazón, soy feliz, feliz, feliz, sin tu amor. Oh-oh, oh-oh, o-or, sin tu amor, oh-oh, oh-oh, o-or, yeah. Salté las piedras alrededor Alrededor, recuperé todo mi valor Mi valor, fui inocente y perdí, y cada guerra vencí, crucé a través de la soledad La soledad, y vi a color de la realidad La realidad, en el vacío quedé, y sola me levanté Y sola me levanté. Todo está cambiando, ya jamás voy a volver a aquella oscuridad, descubro cómo soy, y la que soy de hoy en adelante bastará, conmigo bastará. Ya sin tu amor.",NM
T1_TRAIN_0150,"Que si gano, que si pierdo, que si gasto, que si invierto, por ahora me interesan las texturas de sus piernas, yeah-yeah-yeah, yeah-yeah, que si fumo, que si bebo, que si revivo me muero, por ahora me conformo con estar entre sus piernas, yeah-yeah-yeah. Sin pensar, sin final, hacemelo hasta que ya no te quiera encontrar, hacemelo hasta que ya no pueda respirar, hacemelo hasta que ya no quede agua en el mar, sin dejar mi moral, mi bebé no digas nada, sé que me vas a olvidar, y tratar de remediar esa herida, solo va a lograr que caiga de nuevo en tus ruinas. Baby, déjame ir, no importa cuantas vayan tras de mí, solo va a haber una perla, no-no-no-no, yeah-yeah-yeah, baby, ya te perdí, pero quiero que me mires y me digas que todavía me recuerdas, que todavía me recuerdas. Yeah, no-no-no.",M
T1_TRAIN_0151,"Que Dios me los bendiga. Mirándote a los ojos se responden mis porqués, me inspiran tus palabras y mi casa está en tu piel, qué tierno amor, mi devoción, viniste a ser mi religión, dulce sentimiento de nada me arrepiento, qué vivan los momentos en tu boca y en tu cuerpo, mujer. Valió la pena lo que era necesario para estar contigo, amor, tú eres una bendición, las horas y la vida de tu lado, nena, están para vivirlas pero a tu manera, enhorabuena, porque valió la pena, valió la pena, valió la pena lo que era necesario para estar contigo, amor, tú eres una bendición, las horas y la vida de tu lado, nena, están para vivirlas pero a tu manera, enhorabuena, porque valió la pena, valió la pena. Te veo y me convenzo que tenías que llegar, después de la tormenta aquí en tu pecho puedo anclar, y ser más yo, de nuevo yo, y por bandera mi ilusión, y mira si te quiero que por amor me entrego, qué vivan los momentos en tu boca y en tu cuerpo, mujer. ¡Boricua!, ¡Ataca, Sergio!. Pena, te digo que valió la pena estar contigo, amor, porque tú eres una bendición, no tengo duda de mi devoción, tú ve', pena, te digo que valió la pena estar contigo, amor, mi dulce sentimiento, de nada me arrepiento, mujer. Jaja, ¡Oooopaaaa!, chichí, te amo, Lola, oye, tráeme una aguita ahí, que tengo sed, ¿Qué quieren qué quieren?, vamos ¿Me sigues?, one, two, ¡Ooopaaa!. Pena, valió la pena, pena, valió la pena, pena, valió la pena, pena, valió la pena, pena, valió la pena, pena, valió la pena, pena, valió la pena, pena, valió la pena, pena, valió la pena, pena, valió la pena, pena, valió la pena, pena, valió la pena. Bueno, señoras y señores ya me voy, alex, good evening, como dice Celia, my english is not very good lucking, que Dios me los bendiga.",NM
T1_TRAIN_0152,"llaste, porque me fallaste. Miro tus ojos y no eres feliz, y tu mirada no sabe mentir, no tiene caso continuar así, si no me amas es mejor partir. Desde hace tiempo ya nada es igual, no eres la misma y me tratas mal, y ante mi Dios te podría jurar, cuánto te quise y te quiero, todavía. Adiós, amor, me voy de ti, y esta vez para siempre, me iré sin marcha atrás, porque sería fatal, adiós, amor, yo fui de ti, el amor de tu vida, lo dijiste una vez, me lo hiciste creer, cómo me duele perderte, me resignaré a olvidarte, porque me fallaste. Y ahí nos vemos, mi reina, christian Nodal. Porque me fallaste, porque me fallaste.",NM
T1_TRAIN_0153,"Cómo han pasado los años, cómo cambiaron las cosas, y aquí estamos lado a lado como dos enamorados, como la primera vez. Cómo han pasado los años, que mundo tan diferente, y aquí estamos frente a frente como dos adolescentes, que se miran sin hablar. Si parece que fue a noche que bailamos abrazados, y juramos un te quiero, que nos dimos por entero y en secreto murmuramos, nada nos va a separar. Cómo han pasado los años, las vueltas que dio la vida, nuestro amor siguió creciendo y con él nos fue envolviendo, habrán pasado los años pero no pasó lo nuestro.",NM
T1_TRAIN_0156,"Alara lala lala alara lala lala, otra vez sin decir nada de mi, otra vez voy pasando por ahí, donde voy procurando sin hallar, puede ser que te vuelva yo a encontrar. Otra vez por aquello que soñar, echaré ilusiones a volar, amaré todo cuanto pueda amar, y dejar en el olvido cuanto yo deba olvidar. Para tí ni siquiera yo tendré, ni quizás la limosna de un mirar, fué mejor sepultar en el ayer, tu lejano amor prohíbido que jamas debió de ser. Otra vez voy pasando por ahí, otra vez con mi cara tan feliz, si a tu amor yo llegué porque llegué, de tu amor yo salí porque salí., alara lala lala alara lala lala. A tí llegué porque llegué, y salí porque salí, amo cuando pueda amar, sigo andando por ahí. Por ahí, por ahí voy yo caminado, camino por donde quiera, ami no me digas nada, mama, en esta te quedaste afuera. Ahora todo es diferente, la cosa no es como era, voy sólito, voy contento, ahora me la gozo entera. Pero que son las cosas del amor, esta cambiando la escena, negrona ya bajó el telón, mira, y comienza otra novela. Estas son cosas que pasan, como me dijo Tite Curet, yo seguiré por mi rumbo, y le deseo mucha felicidad a usted. Pero la vida es una comedia, esta es la universidad, no va para ningún lado, quien no sabe donde está, oye. Mira negrona, cada cual por su rumbo, y que seamos felices.",NM
T1_TRAIN_0162,"rpo con olor a hierba, no te salgas de mis brazos, sigue echada así en la hierba, quiero andarte paso a paso, recorrerte como hiedra. No te salgas de mis brazos, que hoy mis brazos son cadenas, porque quiero que mis manos, hoy de ti se queden llenas. Cuando el sol se esté ocultando, y en tus ojos brillen las estrellas, en mi espalda sienta el frio, de la oscura noche que se acerca. Yo te soltaré despacio, de mis brazos ya sin fuerzas, te sacudirás el pelo, para que jamás nadie lo sepa, nos iremos con el alma.., y con el cuerpo con olor a hierba. Quiero que nos confundamos, con el campo y con la tierra, como espiga y como árbol, como rama y hoja seca.",NM
T1_TRAIN_0163,"¡Yibril, ponme la música tío!. Hoy salgo de fiesta en las estrellas, pillo mi nave espacial Espacial, recojo a Recycled, voy a otra galaxia, la mejor fiesta anual Anual, entro al party y veo a Chewbacca, en la pista bailando breakdance, estamos bailando y se acerca un pulpo rosa, ella me dice que quiere ser mi esposa. Somos de la Vía láctea, sonamos en toda la galaxia En toda la galaxia, somos de la Vía láctea, sonamos en toda la galaxia En toda la galaxia. Fiesta Fiesta en una estrella fugaz, sábado en Marte, domingo ya da igual, fiesta Fiesta en mi nave espacial, cuerpos celestes de after sideral. Chicas, party, rock'n'roll, barra libre sin alcohol, luces, Broadway, Nueva York, y yo en la 15 con la 22, esperando a mi colega Lil Moss Moss, hoy tocamos en la Super Bowl Pi pi, aparece en un carro molón me recoge, y los dos cruzamos a otra dimensión, un viaje al futuro como Marty y Doc, donde soy el rey del CyberFunk, cuando aquella marciana me besó, sabían a metal sus besos, no había nada tan hermoso en mi mundo, te puse un anillo y era de Saturno, lo utilizo como un hula hoop, era de metal su cuerpo, pasaré a buscarte en mi platillo volante, aunque en tu galaxia no pueda entrar en traje, escafandra de Gucci, con los guantes de Pyrex, cinturón de asteroides, cuánto vale tu outfit, me da igual lo que piensen tu madre y tu padre, sólo son ciberhaters, déjales que hablen, si el precio de amarte es viajar a Marte, serás mi Cybercelia y yo tú Rocko Alicates Ja. De pequeño miraba a las estrellas Ya, de mayor yo duermo con una de ellas Ahá, siempre soy el que dejaría mi huella, houston por aquí no hay ningún problema. Somos de la Vía láctea Eh, de la Vía láctea, sonamos en toda la galaxia Je, ah ah, en toda la galaxia, somos de la Vía láctea Recycled J, Lil Moss, sonamos en toda la galaxia.",NM
T1_TRAIN_0165,"Que se sienta..., dale, Yomo, para que se sienta!, que se sienta..., dale, Yomo, para que se sienta!, vamos a ver si estas bocinas revientan, que se sienta, que se sienta!, que se sienta..., dale, Yomo, para que se sienta!, que se sienta..., dale, Yomo, para que se sienta!, vamos a ver si estas bocinas revientan, que se sienta, que se sienta!. Esto es menta, siente la tormenta, chequea por la calle, gente, lo que se comenta, por ahí anda Yomo tranquilo, ten cuenta, dile al enemigo que puede coger 50 en la chola, dale, Yomo, para que se joda... ¡Nesty!, dime si esa gatita anda sola, dile que estoy loco por meterle la pistola, en esa vaqueta, que no sea coqueta, dile que este quieta que yo voy subiendo, que este party de proporciones se esta saliendo, dile que tenga cuenta y camine derecha, que Yomo la coge ya orita, la pilla en la esquina y la flecha. Estaba en coma, y yo no sabia ni que hacer, me preguntaba si yo me la quería comer, pero era grande y hablaba diferente a mí, ahora entiendo, por eso te lo cuento a ti, estaba en coma, y yo no sabia ni que hacer, me preguntaba si yo me la quería comer, pero era grande y hablaba diferente a mí, ahora entiendo, por eso te lo cuento a ti. Que yo la mato en la raya, vaya por donde ella vaya, que esta noche para ella, se convierte en la más bella, que cuando Yomo la pille, mejor que ella no se guille, porque la voy a hacer mía, que me la llevo en alta, que me juego las cartas, mira, a mi no me importa, si cometió una falta, vaya por donde vaya, yomo la mata en la raya, que la voy a hacer mía..., que se sienta..., que la voy a hacer mía..., que se sienta..., que la voy a hacer mía..., que se sienta..., que la voy a hacer mía..., que la voy a hacer mía..., que la voy a hacer mía..., que se sienta.... ¡Yomo!, ¿Que?, poquito a poco!, te lo dije!, ¿Vistes que estamos?, gold Star Music!. jajaja!, nesty!, la mente maestra!, víctor, el nazi!, jajaja!, naldo!, creando conciencia!, para todo los que le di de comer!, y me picaron la mano!, para los que les di vida!, y se fueron para otro bando!, a los que me subestimaron!, y les estoy pasando el rolo!, a todos mis enemigos ocultos!, déjense ver, para dejarlos caer todo el peso!, se dueño de un peso y no esclavo de dos!, boster!, cría cuervos y los puercos te sacan los ojos!, déjalos que se tiren!, esta es mi familia!.",M
T1_TRAIN_0166,"No me digas nada, ya lo sabía, que nuestro romance acabaría, no me digas nada, no quiero más palabras, porque aún siendo tuyas me lastiman. No me digas nada y márchate, no llames amor a tu hipocresía, no me digas nada, el tonto aquí he sido yo, me dañaron, rosa, tus espinas. Lluvia Lluvia, tus besos fríos como la lluvia Lluvia, que gota a gota fueron enfriando Lluvia, mi alma, mi cuerpo y mi ser, lluvia Lluvia, tus manos frías como la lluvia Lluvia, que día a día fueron enfriando Lluvia, mi ardiente deseo y mi piel. Ahora tengo que olvidar, ahora tengo que escapar de tus recuerdos, y tratar de ser feliz con otra, que no me trate como tú, y que me ame como tú nunca amarás. ¿Qué nos pasó?. Lluvia, tus besos fríos como la lluvia, chica, mi ambición fue poseerte y quererte, sí, sí con mi locura de amarte, lluvia, tus besos fríos como la lluvia, y derramarme en tu cuerpo, y siempre amarte, amarte, amarte y amarte, lluvia, tus besos fríos como la lluvia, yo quería tenerte, saciarme de ti y no me dejaste. Amiga, me dejaste con las ganas. Lluvia, tus besos fríos como la lluvia, tú no has podido quererme, y simplemente porque no has querido intentarlo, lluvia, tus besos fríos como la lluvia, socavar tus adentros quería, sin embargo no me comprendías, lluvia, tus besos fríos como la lluvia, trataré de ser feliz con otra, no me digas nada y márchate.",M
T1_TRAIN_0167,"Solo un besito más, solo un besito más, un besito más. Sé que la luna cuando sale el sol se va, que la dahlia más hermosa del jardín se seca, sé que el invierno más eterno ha de acabar, y las huellas en la arena, con el mar, se irán. Sé que no querías marcharte, sé que te querías quedar, donde estés, un día iré a visitarte, solo guárdame un besito más. Sé que el destino ya lo tiene escrito Dios, qué fortuna fue vivirlo entre los dos, amor.",NM
T1_TRAIN_0168,"Cumbia de perro', de perro' chato', este es el remix, ¡Cumbia!, con las manitos arriba y arriba, eh, eh, eh, eh, eh, eh, eh, polimá WestCoast, pablo Chill-E, los Perros Chatos, records. No, nunca daremo' los paso' en falso, planeando este golpe, por eso es que no descanso, y sé que para mí Dios tiene un plan, pediré por todo mis negro' en toda mis oracione', y para el que no creía que hoy escucha mis cancione', un shout-out para mi blood y ShiShi Gang, shiShi Gang, ShiShi Gang Shi. Los gile' me están odiando, ni siquiera mе conocen, tengo un corazón gigante y no nеcesito Percocet, si no estuviera pegado seguro que me desconocen, ustede' sigan esperando que esos chisme' me destrocen, porque eso no va a pasar, Pablito está para ganar, y si es por bienestar, a mí no me importa gastar, déjen-Déjenme pegar, nadie va a tener que robar No, no, voy a poner a todo los niño' de la pobla a cantar, espero cambiar el mundo aunque me cuesten los segundo' de mi vida, ser Eazy-E y sin pegarme el sida, el tráfico, los robo', los pana' que se suicidan, te tienen hoy en día a ti escuchándome en tarima, si te-Si te-Si te contara un par de historia' de la calle te da pena, como la delincuencia se expande como gangrena Ey-ey, pero a mí no puedes odiarme porque soy el que relato Ey, de como los menore' se aburrieron de andar pato, si tienen que robar que no sea en ningún barrio Pussy, nunca le robes a la gente de tu vecindario, si tienen que hacer mal, que sea mal necesario, es obvio que los perros envidian a los sicario'. Yo sé para dónde voy y también sé de dónde vengo, tengo claro lo que soy y tengo claro lo que valgo, la envidia me resbala, sus bala' siempre fallan, y me dicen de ir en contra si ninguno da la talla, calla, si tú no sabe' no entre' a la batalla, son año' en la cumbia, dale, ahora estamos playa, del barrio al escenario, lo rompemo' flow, me siento bendecido por Dios, more fire. Ya no vivo del qué dirán, no quiero pero ya murió, orino al que no creyó, que hoy es mi fan, envidia y no te envidiaré, júzgame y yo me reiré, no hay tiempo para perderlo en esa estupide' Y en la noches. Con las manitos ahí, ahí, ahí, ahí, ¡Cumbia!, ¿De quién?, cumbia de perros, de perro' chato'.",M
T1_TRAIN_0169,"Ojos negros en el cielo de una noche fría, labios rojos que me hablaban, yo no la oía. Tienes cuantos años, pregunté..., de repente con una excusa, le invité un café. Ojos negros me decían, yo no te conozco, intranquila en las vidrieras, se observaba un poco. Y que le digo ahora, no lo sé, una luz se encendía de pronto y pensé, que este encuentro casual, no era casualidad, me acerqué. Cuenta la historia, que a mi encuentro volvió, una tarde llena de gente, ya casi a las dos. Cuenta la historia, que a mi encuentro llegó, algo retrasada y nerviosa, mirando el reloj. Ojos negros se encontraba, al cabo de unas horas, apretada a mí bailando, una canción de moda. El ambiente oscuro, me indicó, que el espacio se hacía muy grande, y que yo sugiriese pasar esa noche, los dos, por qué no.",NM
T1_TRAIN_0170,"One, two, three, four, no hace mucho que la conocí, y que me robó una mirada, y cruzamos dos, tres palabras. No hace mucho que cuenta me di que me gustaba, y después me puse a analizar de qué modo se lo iba a confesar, ¿Quién se iba a imaginar que también yo le gustaba, y que hoy a mi lado está?. Y cada vez me gusta más, la forma que mira mis ojos, después de darme un beso, después de darle un beso, nada se compara con ese sentimiento, y cada vez me gusta más, lo bien que se sienten sus manos, recorriendo mi cuerpo, recorriendo su cuerpo, puedo darme cuenta que es tan especial, y cada vez me gusta más. ¡Y que se oiga bonito, mi Energía Norteña!.",NM
T1_TRAIN_0171,"Te juro que loco me va a volver-ver, me paso todo el día pensando. Dime qué va a pasar Dime qué va a pasar, ¿Ahora qué vamo' a hacer?, tú que no me paras de provocar, y yo que no paro pensándote, y yo actúo como si nada Nada, pero cada vez que salgo buscándote, tu me tiene' la mente muy mal, mal, et dans mon cœur, ça me fait ram-pam-pam No-no. Yo no quiero a otra gyal, yo te quiero a ti, siendo sincero, me da igual que escriban y llamen, a ti yo te pongo primero Ah, la forma en que lo mueve', mami, mе tiene en dеsespero, esos movimiento' salvaje', buscando que yo quede enfermo. Dime cuándo te vuelvo a ver, ah-eh, desde esa noche yo te desgrabé, dime lo que tengo qué hacer, ah-eh, para que vuelva a pasar otra ve', me tiene mal, no lo percibe, pensando en caerle a donde vive, no sé si mis carta' las recibe, tampoco sé lo que te cohíbe. ¿Dónde te esconde'? ¿Dónde? ¿Dónde?, mando tres texto', ni siquiera los responde' -ponde, tené' ojito' de China y el pelo blonde Blonde, le dije: Mami, whine up, y lo empezó a mover, te juro que loco me va a volver, yo no sé conmigo qué quiere hacer, me paso todo el día pensando, tú me tienes atrapa'o en el ayer.",M
T1_TRAIN_0172,"la la la la la la la la, me voy para el pueblo, hoy es mi dia, voy a alegrar toda el alma mia, me voy para el pueblo, hoy es mi dia, voy a alegrar toda el alma mia. Tanto como yo trabajo, y nunca puedo irme al basilon, no se lo que le pasa a esta guajira, que no le gusta el huateque y el ron. Ahora mismo la voy a dejar, en su goio asando maiz, me voy para el pueblo a tomarme un galon, y cuando vuelva se acabo el carbon. Desde el dia que nos casamos, hasta la fecha trabajando estoy, quiero que sepas que no estoy dispuesto, a enterrar mi vida en un rincon. Que lindo el campo muy bien ya lo se, pero p'al pueblo voy hechando un pie, si tu no vienes mejor es asi, pues yo no sera de mi.",NM
T1_TRAIN_0173,"Letra de No Llores ft. Divino, siempre te mantuve presente, nunca hagas lo que con el tiempo lamentes, tus falsas palabras jugaron con mi mente, pero esta historia se acabo ¡Divino!, fui víctima de la confianza, ¿Tu mente sucia hasta dónde alcanza?, hipotecaste nuestra casa, apostaste todo, arriesgaste nuestro amor D.O!, te digo que aquí no ha pasado nada, porque el dolor ya se me fue, es que ya por fin a esta historia, le encontré capítulo final, y aún a mí me queda mucha vida, y la que contigo desperdicie, ahórrate el pesimismo, que conmigo ya no te va a funcionar. No llores, mejor sonríe, que ahora más tiempo te va a sobrar, ya no te tienes que preocupar, a lo que un día me tuvistes que ocultar. No llores, ahora estás velando mis sentimientos en un funeral ¡Divino!, llevaste mi corazón al cementerio, y te encargaste de enterrarlo. Te encargaste de enterrarlo, te encargaste de enterrarlo. Oye, oye..., desperdicie una vida completa a tu lado, yo teniendo sueños en plena confianza, sin saber que al otro lado de la puerta, jugabas a romances clandestinos, sin dejar sospechas, ese era tu estilo yo no soy pendejo, pero yo me hacía el torpe, tal vez por nunca entrarte a golpe, y total, eres la protegida en corte, yo lloraba en silencio las noches de soledad en la misma cama, la distancia delataba, las ganas te faltaban, hoy decido poner todos mis sentimientos en subasta, ya no quiero recuerdos ¿para qué?, que la vida se me gasta, ten en cuenta que siempre hay que apreciar lo que uno tenga, tendrás la casa vacía para cuando venga'. No me hables de oportunidades, no me hables de soluciones, que no existen recompensas para las desilusiones, ¿Por qué estás dolida? ¿te arrepientes de tus disparates?, conformate con el tiempo que no valorizaste, soporte llamadas raras, mensajes de texto, el overtime en el trabajo y tu Facebook en secreto, que misterio, hasta por mis hijos me jurabas, que aquí todo estaba bien, que soy yo el que exageraba, hoy salgo a la calle y has lo que te toca, ojala encuentres a alguien que te cepille las botas, porque el suelo en donde pisas se ensucia de tanto fango, no creas en tu mente que acaso te estoy cobrando, si ya tú me perdiste, yo me levanto en donde te caíste, no estabas consciente de lo que me hiciste, pero el tiempo es el mejor aliado que uno tiene, aquí están las heridas, pero en esta nueva vida nadie me detiene. Siempre te mantuve presente, nunca hagas lo que con el tiempo lamentes díselo Divino, tus falsas palabras jugaron con mi mente, pero esta historia se acabo, fui víctima de la confianza, ¿Tu mente sucia hasta dónde alcanza?, hipotecaste nuestra casa, apostaste todo, arriesgaste nuestro amor, te digo que aquí no ha pasado nada, porque el dolor ya se me fue, es que ya por fin a esta historia, le encontré capítulo final, y aún a mí me queda mucha vida, y la que contigo desperdicie, ahórrate el pesimismo, que conmigo ya no te va a funcionar. La realidad es que uno no es conformista con lo que tiene, se te daña la mente y tratas de experimentar un romance fuera de tu número familiar, y ahí es que vienen los problemas, divino, este es El Suero De La Calle, d.OZi, la realidad de la vida, el alma de la música, el Suero De La Calle, divino, dr. Joe, zoprano!, @DivinoMusic, tomando control en el juego, divino.",M
T1_TRAIN_0177,"A Marina le gustaba , le gustaba la canela, ella siempre le pedia la rajita de canela, ella siempre me decia yo no te la puedo dar, yo no te la puedo dar por que te puede quemar, que te puede quemar es como la candela, yo quiero que me des  la rajita de canela, yo quiero que me des  la rajita de canela, la rajita de canela  la rajita de canela, a Marina le gustaba  la rajita de canela, ella siempre me decía  la rajita de canela, no te la puedo dar  la rajita de canela, la rajita de canela  la rajita de canela, no te la puedo dar  la rajita de canela, a Marina le gustaba , le gustaba la canela, ella siempre le pedia la rajita de canela, ella siempre me decia yo no te la puedo dar, yo no te la puedo dar por que te puede quemar, que te puede quemar es como la candela, yo quiero que me des  la rajita de canela, yo quiero que me des  la rajita de canela, la rajita de canela  la rajita de canela, a Marina le gustaba  la rajita de canela, ella siempre me decía  la rajita de canela, no te la puedo dar  la rajita de canela, la rajita de canela  la rajita de canela, no te la puedo dar  la rajita de canela, la rajita de canela, la rajita de canela, la rajita de canela, la rajita de canela, yo quiero que me des  la rajita de canela, yo quiero que me des  la rajita de canela, la rajita de canela  la rajita de canela, a Marina le gustaba  la rajita de canela, ella siempre me decía  la rajita de canela, no te la puedo dar  la rajita de canela, la rajita de canela  la rajita de canela, no te la puedo dar  la rajita de canela.",NM
T1_TRAIN_0178,"ado de la soledad Ah-ah. ¿Sentiste alguna vez lo que es, tener el corazón roto?, sentiste a los asuntos pendientes volver, hasta volverte muy loco. Si resulta que sí, sí podrás entender, lo que me pasa a mí esta noche, ella no va a volver y la pena me empieza a crecer adentro, la moneda cayó por el lado de la soledad y el dolor, ah. Todo lo que termina, termina mal, poco a poco, y si no termina se contamina más, y eso se cubre de polvo. Me parece que soy de la quinta que vio el Mundial '78, me tocó crecer viendo a mí alrededor paranoia y dolor, la moneda cayó por el lado de la soledad, otra vez. No me lastimes con tus crímenes perfectos, mientras la gente indiferente se da cuenta, ah De vez en cuando solamente sale afuera la peor manera. La moneda cayó por el lado de la soledad Ah-ah otra vez, la moneda cayó por el lado de la soledad Ah-ah.",NM
