song_id,song_title,artist_id,artist_name,lyrics,language,label,augmentation,augmentation_idx,source_row_idx,augmentation_slot
1721614,Cuando El Destino,35,José Alfredo Jiménez,"No vengo a pedirte, amores, ya no; quiero tu cariño, si una vez te. amé en la vida, no lo vuelvas a. decir, me contaron. tus, amigos,: que te encuentras muy solita,;? que maldices a. tu suerte,: porque piensas mucho en mí, es por. eso que he venido, a. reírme de tu pena, yo que a Dios le había pedido,, que te hundiera más que a mí, dios me ha, dado ese; capricho, y he: venido, a verte! hundida, para hacerte yo en la; vida, como tú; me hiciste a mí, ya lo ves; como; el destino, todo! cobra y nada olvida, ya,? lo ves como un cariño, nos, arrastra y nos humilla,! qué bonita es la. venganza, cuando Dios; nos la,, concede:, yo sabía! que,: en la?,: revancha, te? tenía que hacer perder,: ahí te dejo mi desprecio,?! yo que tanto te adoraba, pa' que veas cual es! el precio, de. las: leyes del: querer.",es_LATAM,M,aeda,0.0,737.0,0.0
1726765,"La Guapa, Guapa",116,Rocío Jurado,"Porque mi nombre lo tapa, letra de mala intención, me. dicen todos? la Guapa,, como! quien echa un borrón,. la Guapa, la Guapa, la; Guapa, le cogí por la:, solapa bajo! de los soportales,? llevaba! sombrero y capa y! su, anillo de esponsales, ¿Dónde, va ese buen mozo, que! se: me: escapa,, y a su boda de! rumbo no? me convida?, ąQue yo no te conozco lo sabe el Papa;, allí me está esperando mi prometida, y a mí no me! detiene ninguna Guapa!, y: una Guapa. te paró, solo por! eso, Ąpor. guapa!, y un cuchillo te clavó, y la sangre chorreó,? el embozo de? tu capa,? ya he? perdido hasta mi nombre, no es Mercedes ni es María, que, la sangre de; ese hombre,; que la sangre! de ese hombre, otro nombre me: ponía,. ąEscribano,. echa un borrón, a ver si mi nombre tapas, que esconda mi condición, el nombre de! perdición,?: la! Guapa,, la Guapa, la Guapa!,,! al; preguntarme: los jueces, ¿por. qué en. el banquillo estás?, yo les respondí? cien; veces,: que por? guapa y nada más,? ąPor Guapa, por Guapa, por Guapa!, ahora? escondo mi amargura en lugar que!! nadie sabe, y: de mi puerta:? cerrada más de cien tienen la; llave, dime ese nombre tuyo? que se: me escapa, porque quiero! que seas tú mi.; querida, que! yo; no sé mi: nombre lo sabe el Papa;, que soy solo una, hembra; comprometida, y cuando? firmo:! un pliego, firmo:: La Guapa, pa las hambres del querer, basta, con eso: La!, Guapa,; que mi nombre de mujer, se borró un:: amanecer,; en los vuelos de una capa.",es_ES,M,aeda,0.0,738.0,0.0
1757513,La Mataré,101,Loquillo y Los Trogloditas,"Yo la sentaba en mi regazo, enloquecía sólo; a su; contacto,, la he conservado en.: la memoria,, tal como estaba, siempre a mi lado.: Nunca me juró su; amor,! lo creía eterno? yo, y ella. me; sonreía y, miraba; hacia el? mar.? Me emborrachaba entre sus brazos, ella nunca bebía, ni la vi: llorando, yo? hubiera; muerto por su risa, hubiera:!: sido. su feliz esclavo. Qué! dolor? sucio y? traidor, me envenena el corazón, sé que ella:. nunca enloqueció, jamás: perdió! el control. Quiero verla! bailar entre los muertos, la cintura morena que me volvió loco, llevo un velo de, sangre en la mirada, y? un? deseo en el alma, que jamás: la: encuentre. Sólo quiero que una vez, algo la haga conmover, que no!. la encuentre jamás,. o. sé que la mataré. Por, favor,? sólo quiero? matarla, a punta de; navaja, besándola una vez más.",es_LATAM,M,aeda,0.0,755.0,0.0
1771947,Paint It Black,27,Azúcar Moreno,"No se que pasa que lo, veo todo. negro, porque cualquier color se me convierte en negro, las chicas van vestidas con. dibujos mas, la mitad en blanco y lo demás lo! tengo que imaginar,.? veo los coches aparcados todo negro,; las flores y mi, amor también lo, veo negro, la. gente mira, y mita y la vista hay que apartar, yo? no se que cosa extraña encuentran en mirar, también. mi; corazón parece todo negro, el; mundo. entero para, mi! se!, ha vuelto negro, se que pronto con la realidad: me habré: de enfrentar, ya estoy negra cuando pienso. que? podré fracasar,; ya nunca. más? tendrá color azul: el cielo, el sol, y, el mar: no, brillan todo era negro,, esta situación absurda ya me llega a aburrir, y. estoy mas que, negra de ver negro mi porvenir, no se que: pasa que lo veo todo negro, porque cualquier color se? me convierte en, negro,. no se que pasa que? lo veo todo negro,, porque cualquier color se me. convierte en negro, ya nunca; más: tendrá, color azul? el.? cielo, el sol y?: el mar no brillan todo? era negro, no se que pasa que; lo, veo todo negro, porque cualquier color? se me? convierte en negro,, no! se. que?;: pasa; que lo veo todo, negro,! porque cualquier color: se; me; convierte en, negro.",es_ES,M,aeda,0.0,764.0,0.0
1806028,Arboles De La Barranca,1394,Carlos Y José,"Arboles de la! barranca, porque no han enverdecido, es que no los:? han regado con aguas. del: rio florido, me puse amar.! a una: mujer con? la;! ilusión? de., amar, de esas tres que; van? pasando cual te gusta valedor, esa del vestido blanco me parece la mejor, me! puse amar a! una mujer? con! la ilusión de amar,, ya me voy ala barranca.: a sembrar surcos de: arroz, yo te enseñare chamaca como se mancuernan dos, me puse amar a; una mujer! con la ilusión de amar.",es_LATAM,M,aeda,0.0,781.0,0.0
1814193,Psicofonía,505,Gloria Trevi,"ablan, algunos? nos: aman, desde que ya no? está, çl: no!: descansa; en paz,; su alma. llora, llora, çl no se conforma con la; soledad,! desde que ya no, está,? çl empezó? a vagar,. su? alma penitente,? sin opción. a muerte por la eternidad,! se conocieron? en:; un frío: diciembre, tres años atrás, çl quería asustarla por el ventana,; ella lo asustó cuando le sonrió, çl. miró; sus; ojos y cayó en su? fondo, hasta su corazón, ella es una loca,, loca, perdida, çl adora su; alma herida, yse amaron bailando sin, tiempos, psicofonías que!; él cantaba en? el viento, ella es, una loca, loca perdida, çl se aparece en fuego y;. policromías, el fantasma y la loca.: se quieren casar,? el padre de ella no; lo? quiere? aceptar, más! una maldición, lo? ata en la: mansión, por eso él canta, canta y, el: viento se lleva su lamentación, si pones atención, escucharás su voz, y, seguro? que ella: ya en su blanca: celda, baila psicofonías de amor, ella es una loca, loca perdida, çl adora,; su alma: herida, y se: amaron:, bailando: sin tiempos, psicofonías que, él cantaba! en el viento,? ella es una loca, loca perdida, çl se aparece en fuego; y policromías, el! fantasma y. la loca se quieren casar, el padre de ella no lo quiere aceptar, ella; es? una loca,: loca perdida, çl la! adora,: ella nunca lo; olvida, pues la envuelve en: psicofonías, los muertos nos hablan, algunos nos aman.",es_LATAM,M,aeda,0.0,786.0,0.0
1817217,Ni en defensa propia,2,Vicente Fernández,"Por primera? vez no meti ni las? manos, ni en defensa propia, evite la caida,, yo que anduve huyendo! de; un: mundo de. enga?os,:: vine?? a dar de? lleno a lo peor: de la vida, la primera vez que te.. tuve en mis brazos, me decias llorando: que no habias pecado, pero ya tenias; no. se cuantos fracasos, y querias borrar con: mi amor tu pecado,; ya tenias el!! rostro cubierto de besos,?, y en tu ser: las huellas que, dejan las penas, si, despues de amarte te hicieron desprecio, yo no, he de pagar! por! las deudas ajenas, te:: podria jurar que te ame con locura, y jamas pense que, llegara a perderte, pero en vez de amores me diste amarguras, y: asi como eres: prefiero perderte,, ya tenias el? rostro; cubierto de besos,! y en tu ser la huella que dejan las penas,, si; despues de amarte te;. hicieron desprecio, yo no: he:; de pagar por las deudas: ajenas.",es_LATAM,M,aeda,0.0,790.0,0.0
1844266,Ni Dada La Quiero,844,Los Invasores de Nuevo Leon,"Me puse a ponerle un letrero, ala! casa humilde pero. honrada?:! que. te, en el solo dice, se vende, porque: ya no quiero acordarme: de ti, apenas lo había, colgado, llego un comprador?! a mi lado, venia dispuesto! a;; tratar, le dije la vendo barata, porque en ella me engaño, una ingrata que. no supo nunca, mi amor apreciar, vi,:, ke en si mirada reflejaba el?.: miedo,: no, me dijo nada se guardo el dinero, dio la media vuelta y oí: que decía,! igual que la mi igual, que la mía, ni dada! la quiero.",es_LATAM,M,aeda,0.0,811.0,0.0
1849122,El Próximo Tonto,9,Banda Machos,"t tickets: as. low; as. $798,: el; proximo tonto que de ti. se enamore? yo se que muy pronto estara como yo..., arre machos!, el proximo tonto que: de. ti.; se enamore yo; se que muy pronto estara,: como yo, sumido asta el fondo, de las desiluciones: pues;. no. hay otro modo? de escapar de tu amor, tu le diras que lo: quieres que el es el, amor? de tu vida lo engañaras le diras. que como? a.: el tu jamas as a mado a otro why el te creera porque tu eres, experta disiendo mentiras yo no soy adivino pero esa es la suerte del proximo, tonto que. se enamore: de ti, el proximo tonto! que, de ti; se enamore yo se: que, muy?:: pronto llorara, como yo la pena de amarte why de aberte querido. de abrirte las puertas de su corazon, tu le: diras que lo! quieres; que, el es el amor, de tu vida lo! engañaras le! diras, que como a el tu jamas as, a mado a otro,: why el te creera porque: tu; eres: experta disiendo mentiras yo no soy adivino pero! esa es, la suerte! del proximo tonto que se enamore de ti.",es_LATAM,M,aeda,0.0,817.0,0.0
1849812,Me Liberé,566,El Gran Combo de Puerto Rico,"Me liberé, me liberé, gracias a: Dios me liberé,? me liberé,, me liberé, gracias al cielo me liberé. Me liberé: de mujeres perversas, que quieren hacer mi vida de!; cuadritos, me liberé de chicas sin escrúpulos, me liberé! de Oria y Socorrito, me! liberé de Nancy, de Rebeca, de. Olga, damaris, Helga: y de Giselle, me liberé tambien de Raquel,, gracias a? Dios! me: libere, me?? liberé de Mariela y de Fe,. gracias al cielo me libere. Me liberé de? mujeres perversas, que quieren. hacer mi vida de? cuadritos,, me liberé de chicas sin escrúpulos, me! liberé de Oria y Socorrito, me; liberé de Nancy,! de Rebeca,, de; Olga,! damaris, Helga y de Giselle,, me liberé tambien de Raquel, gracias: a;, Dios me libere,? me liberé! de. Mariela: y de! Fe,: gracias al cielo: me libere. Todas me insultaban, me decían Mujeriego,.: no te, dejaré vivir! en paz,! donde quiera que,, te encuentre te la! formo, y. no sé por qué!! será, pero; que. todas me?! insultaban, me decían Mujeriego, no te dejaré vivir en paz, donde quiera; que te encuentre te la formo, y yo me pregunto, y yo no me explico qué razón ellas tendrán,: por? eso lo tuve que hacer. Me liberé, me liberé,: gracias a Dios me! liberé, me? liberé, me! liberé, gracias al: cielo me: liberé.; Que yo no quiero! mas complicaciones, por eso me: liberé, fueron tantas. las presiones que me puse! los patines,? me puse en bolina y tuve que correr, que yo no quiero:; mas complicaciones,. por eso me liberé, mujeres egoístas me querían sólo para ellas,?; para, ellas nada más, y así no puede ser,; que yo no quiero mas complicaciones, por eso me liberé, recuerdo a mi madre cuando les decía,; bendito, si él es un muchacho. bueno, si ese, es, un: hombre: de bien, que! yo? no quiero. mas complicaciones,; por,, eso? me liberé, a toditas les quiero decir! que el? amor hay! que compartirlo, y si no, I'm sorry, goodbye my girl. Que yo! no quiero mas complicaciones, por eso me: liberé, libre yo soy? Me!; liberé,, me? liberé, que yo: no, quiero mas: complicaciones, por. eso me liberé, y no me. debo a, nadie Me? liberé,: me liberé.;. Más complicaciones? yo no quiero, ¿para qué?, de. sombras y? de, ese olvido? ya yo no! quiero saber, más complicaciones yo no quiero, ¿para qué?, a gozar libre sin: problema, buena vida. me dare,? sí, yo Me liberé, me liberé, me;, liberé! Me: liberé,; me liberé, sí, yo. Me liberé, me liberé, me: liberé? Me:. liberé,; me: liberé, más complicaciones yo;. no! quiero,: ¿para qué?,: yo no quiero que me. digan lo que yo. tengo que. hacer, más complicaciones yo no quiero,!, ¿para; qué?, que yo no quiero cantaleta, de todo yo me cansé, sí,. yo Me liberé,.; me! liberé, me liberé Me liberé, me liberé, sí, yo Me; liberé, me liberé, me liberé. Me liberé, me liberé. Que yo no quiero mas complicaciones,; por eso me! liberé, sí,; me. siento, bien Me. liberé, me liberé, que yo no quiero,, mas complicaciones, por eso me. liberé, preguntale; a Julito,? o a Ithier Me liberé, me! liberé.",es_LATAM,M,aeda,0.0,819.0,0.0
1856452,Si Saliera Petróleo,6,Juan Luis Guerra,"Juan Luis Guerra, pobre de? mi pueblo! enano, con la fe de,: un continente,; fuimos bien encomendados, con un garrote en la; frente, pobre de nuestro? legado, que nos hace. indiferentes,, tres millones de; indigentes, analfabetos y: hermanos, ¿Quién, nos? comerá la gloria?, ¿quién. desatará el verano?,:?. ¿cuándo alzaremos: la frente, quisqueyanos?, pobre de mi pueblo enano, en contra de: la corriente,! pero, un pueblo de. valientes,: nos salva sólo el trabajo, ąOye!, improv.,; si de aquí: saliera petróleo, como! sale de: Kuwait, qué. bendición, mi compai,! destilaría: mi dolor, para mojar mi ilusión, si de aquí saliera petróleo, pero sonaran techos y! escuelas, sin:, hambre ni: enfermedad, pero por más que te exprimo,. oh, mi panita, no: sale nada, si de, aquí saliera petróleo, pero que hubiera luz. y,, esperanza, sin visa para soñar, pero es; que la; providencia, ay, cuando no quiere, no: da,! si?, de. aquí saliera petróleo, hipotecara el silencio, para decir? la verdad,? pero! por más que te exprimo, oye,! mamacita,.. no sale ná, mira qué:! cosa..., sugerencias:, y si aquí, en vez de cemento, para la. construcción,. le hiciéramos un faro, a la? educación, y si aquí, lucháramos juntos, por la. sociedad, y habláramos menos,: resolviendo; más, resolviendo, más,! pudiera cambiar,! borráramos el sucio, y si. aquí, de! la! corrupción, sembrando banderas, en el corazón,. y; si. aquí, cantáramos patria, en cada: rincón,? sería Quisqueya,? un país mejor, ąPara-rriba esa bandera!, un país mejor.",es_LATAM,M,aeda,0.0,837.0,0.0
1858482,Plakito (Remix),459,Yandel (Ft. Farruko & Gadiel),"Farruko, jajaja.! Metiéndole: al plakito,,.; plakito, ąLegacy!, jajaja Plakito,, plakito.? Acompáñame -páñame;, eh-eh, deja que: nuestros cuerpos se unan? por primera vez. Eh-eh eh, eh,? para mí? sería un placer tener: tu cuerpo junto: al mío? Junto al mío, acariciarnos pa' quitarno'! el, frío ĄYandel!. Metiéndole: al! plakito, plakito, un bailoteo salvaje, métale coraje, no te raje' Heh, heh, plakito, plakito, metiéndole al boom-boom,? dándole al? boom-boom, ąGrítalo! Eh-eh;, agárrate, plakito, plakito, un bailoteo salvaje, métale coraje, no te raje', plakito, plakito, metiéndole, al boom-boom jajaja,. dándole; al! boomb-boom.: E'. que, esto es pa' meterle duro, duro desde el:, arranque,? Eh-eh,, agárrame la mano, métele y no te!:. tranque', pégate a la pared, demuéstrame,; bebé, que tú eres la dura, la que aquí tiene el poder,, patea! como automática,, tú tiene' la práctica, métele coraje, compórtate como sádica,. y quítate! el. plástico, quiero! darte: castigo,. duro con el látigo, pa' que tu sienta el plakito, plakito.! Rompiendo el boom-boom jajaja, de aquí pa': allá, de? allá pa' acá, contigo, rompiendo el bum-bum, dale, mami, dame de eso, hasta romperno' los hueso' ĄSumba, Yandel!, boom-boom,:; de aquí! pa' allá, de allá pa' acá,! contigo, rompiendo el? boom-boom, dale, mami,. dame de eso, hazme de. tu cuerpo un preso. Metiéndole al: plakito, plakito, con un perreo salvaje Oh,! oh, métele coraje, y no te: raje' Heh, plakito, plakito, metiéndole al, boom-boom Eh-eh,? dándole al? boom-boom,. ąGrítalo! Heh, plakito, plakito? No se: asusten, un bailoteo salvaje, métale. coraje, no te raje', plakito, plakito, metiéndole al boom-boom,!?, dándole al boom-boom. Rompiendo;: expectativas, bebé,? aquí regresan los Veguilla, haciendo que te pares de, la silla, un movimiento bien sólido,! lo que:.. tú tienes, yo te me pego, haciendo que:! se:, te rompan los huesos, dale Nely, suelta; el ritmo, que ella me dice que está! ready,; y; yo estoy ready pa' comer? de su! cherry, y me le pego por? el cuello, y su splash huele? a strawberry, y; bailando; con? mi música está very fine ready. Acompáñame, deja;. que nuestros cuerpos se unan por primera vez, para mí sería,, un. placer, tener! tu,!! cuerpo? junto al mío, acariciarnos pa' quitarno' el frío.. Metiéndole al plakito,: plakito! Oh, oh, con un perreo salvaje, métele coraje; y no! te raje' Heh, heh, plakito, plakito Eh-eh,! metiéndole al. boom-boom,. dándole al boom-boom, ąGrítalo!!, Heh-heh, plakito, plakito,?. un bailoteo: salvaje, métale coraje, no te raje', plakito, plakito, metiéndole al;? boom-boom, dándole al, boom-boom. jajaja, destinados a ser exitoso', los hermanos Veguilla, se, juntaron los que:: faltaban, aguántense, la Leyenda Viviente Yandel, el! Cinco! Estrella'; Gadiel,, ąNely!, farruko, jajaja.",es_LATAM,M,aeda,0.0,840.0,0.0
1972597,Soy De Rancho,239,El Komander,"Welcome to, the United? States, ah,. buena! noche, oiga, are you coming from,! Mexico?,: así es,; oiga, venimos de Culiacán, Sinaloa, ha, again?, otra vez, oiga, aquí? andamos,? how?! you guys; do.: it?, ¿Cómo?,; no! le? entiendo, oiga,! ay, ¿cómo ustedes hacen para venir to the United States?, chambeándole,, oiga,.! como siempre? le, hemos hecho, en:. el rancho. Sí señor, yo soy de rancho,. soy, de botas y a caballo, soy. nacido y? criado en. el: monte, en barrancos y brechas me la he. navegado,? el olor a ganado, costales de mota y cantar de los; gallos,, con frijoles de! agua; y sal mis padres me dieron crianza, no ocupé más de un buen catre,, y, una cobijona: para las heladas, y! cuando?: ajustaba el calorón macizo en; el; río me bañaba, pero también me gustan las marcas, vestirme a la moda, contar buenos carros, y aunque mi dinero sea ranchero, aquí vale lo mismo, no me lo he! robado,.!! los cerros forrados de la mota en greña, costales llenando.!, Ahí pa' toda la plebada de? rancho, pariente. Hey, what's up, primo?,: Do you. cross. already?, ¿Cómo?, ¿Qué dijiste?,. no te endiento, primo,; que? si ya: cruzastes, fool, claro primo, ya cruzamos, ya se la; pelaron los güeros estos, hombre, ahorita; lo veo allá, oiga,? all right,.? pa' seguir pisteando, como en. el rancho,! oiga. En; un Racer o! a caballo o una:. troca ganadera, depende cuál sea: el motivo,! el negocio o la, brecha o: por, la carretera, y si ando enfiestado, nomás; con plebitas, la Hemi me espera, la? Virgen de Guadalupe y? un! San; Judas en el pecho, es cierto que soy creyente, y aunque; estoy muy plebe, también soy muy serio,. si se. han preguntado por? lo mujeriego, viene de mi abuelo, con orgullo digo Soy de; rancho, y si visto de marca,, no olvido el pasado, los mejores, consejos de un? viejo, muy:!: agradecido a.; mi,? padre adorado, el! cerro es testigo que; entre los pinales yo me la,? he rifado.",es_LATAM,M,aeda,0.0,914.0,0.0
1974231,Choca,238,Plan B,"No sé por qué No sé por qué, pero cuando: te veo; lo: único que pienso mami, en sexo, mami, en sexo, será tal! vez, de la manera como me entregas? tu cuerpo,; eres caliente y más, cuando; conmigo mami, chocas., Choca, choca,: choca, choca; , choca, y te muerdes la boca, mami chocas, choca,, choca, choca, choca ,? choca, te pones de espalda y me!: chocas,.; te pones, de espalda: y:: me chocas. Que tú me tienta'? y. te soba',? y buscas que: yo? te coma,;? eres? tu demoledora, me gusta como me? choca, de tu espalda: bajan gotas, el calor nos sofoca. y nuestras partes que rozan, las palabras provocan a seguir?; azotándote, como estás mirándome y envuelto en copas,. así que ya? ajustándome me adueño de tu boca, con? mi boca te beso to'a y tú me gustas: to'a, To'a.! Tú eres bonita de: cara,; tú eres bonita de cuerpo,: tú eres bonita por fuera,? tú eres bonita? por? dentro, tú eres bonita en la cama, tú eres bonita en la playa, tú!. eres bonita con;? ropa,: tú? eres. bonita sin: nada. No sé por, qué No sé por; qué,: pero! cuando; te veo lo único que pienso. mami,, en? sexo, mami, en? sexo,. será! tal vez,: de? la; manera como me: entregas? tu cuerpo, eres caliente y más, cuando: conmigo mami,; chocas. Choca, choca, choca, choca ,: choca, y te.; muerdes la boca, mami chocas,? choca,?! choca, choca, choca , choca, te pones de espalda y me. chocas,; te! pones de espalda; y me chocas. Tú tiene'! un booty-booty, mami Ay, que me hace. lo, que quiero Jaja, me gusta cuando! tú y yo estamo' en el bellaqueo,; tú eres una fresca Oh,; llena de deseos Oh,; llena de deseos Oh, agresiva, me choca Ay,, grita como loca; Yep, mientras la: devoro So,?? ella se toca,, linda como. diosa Ajá,: perfume de rosa, pone! ojito' chiquitito' Hey, y solita se lo? goza. Tú siempre estás en, mi mente, tú eres mi: muñequita; que!! nunca? dice que no, a cumplir con mis: deseos tú siempre te atreves, cuando te doy un poco: de dickie, no te quitas y; cada vez que? tú te excitas, me lo. haces para mí. Tú eres bonita de cara,: tú eres? bonita de cuerpo, tú! eres?: bonita por fuera,! tú, eres bonita por dentro,. tú eres, bonita en; la cama,, tú eres bonita:; en la playa, tú eres; bonita con ropa, tú eres, bonita sin nada., No sé! por qué No sé por qué,! pero cuando te veo lo único; que: pienso mami, en sexo, mami, en sexo,, será tal vez, de, la manera como:,: me entregas, tu cuerpo, eres caliente y: más, cuando conmigo mami, chocas. Choca,! choca, choca, choca , choca, y: te;, muerdes la boca, mami chocas,;? choca, choca,? choca, choca ,? choca,! te pones; de espalda y me, chocas, te pones de espalda y me.; chocas. Choca, choca, choca, choca, choca, choca, choca,, choca, choca, choca, choca', jajaja, Luny;. Tunes con: el Plan B, chencho: y Maldy, la Society, la combinación, en! el Love And? Sex, pina Records.",es_LATAM,M,aeda,0.0,917.0,0.0
1978291,El baile del sua sua,479,Kinito Mendez,"Te invito a bailar sua.. sua, hello. vamos que el no? va,, el baile; del? sua sua, un baile! que esta de! moda, el baile del sua sua,. un baile que esta de moda, agarra su, pareja, y no; la. dejes! sola, dale una vueltecita, brillando: la baldosa, y, abajito se siente sua sua! sua, hay, caramba sua sua sua,, hay caramba sua sua sua,; el baile del, sua; sua, un baile de: maravilla, el baile del sua sua, un, baile: de. maravilla. Menea la! cintura,? como la prima mia, date otra vueltecita, brillando. bien la pista, y! abajito, se siente sua sua; sua, hay caramba: sua sua sua, hay caramba? sua sua sua, te dije este es, el baile de, sua sua, sua; sua, su amiga, el? baile. del sua sua, es un baile bien bonito,? el baile del? sua? sua, es un baile; bien bonito. Después que suene el mambo, entonces yo te explico, date! otra vueltecita,; brillando bien la pista, y abajito se; siente; sua sua?, sua, hay caramba,. sua sua sua, hay? caramba sua.! sua sua,,? no porque no; sabes de esos ja.., todos están muertos, pero no lo saben, se! hacen los, locos,. con lados a la arriba,; así vamos arrancar, separa;? bien las piernas,; para que pueda!! bailar, el cuerpo se divide, arriba. no hace nada,: y abajito se siente, sua sua! sua, sua sua sua, sua sua sua,, sua sua sua, sua! sua sua, así se, baila el; que, así se baila,; el sua sua, así; se baila,? el? que, así se baila el sua sua, y se divide el cuerpo, arriba no hace nada, y abajito se siente, sua sua sua, sua; sua sua, sua sua sua,? sua, sua sua, sua sua sua,: baila el! sua sua hasta. que te canses, pero sin efecto,. sin efecto, todos están muertos, pero no lo saben, se hacen los: locos, con: lados a la arriba, así vamos arrancar, separa. bien las, piernas, para que pueda; bailar,! el cuerpo, se divide, arriba no; hace nada, y? abajito se; siente, sua. sua sua, sua sua sua, sua sua sua,, sua sua sua, sua sua! sua, así se baila el que, así se baila? el sua sua,: así se baila el que, así se baila el., sua sua, y se divide: el: cuerpo,; arriba no;; hace nada, y: abajito!: se siente, sua sua!: sua, sua sua, sua,; sua sua; sua, sua sua sua,:, sua sua. sua, si; no pregunto a, tu mandobalongo, que: le encanta estas cosas, muchachos,: bueno? mi gente esto se, va! terminar, así que acido muriático, acido. salicílico,! acido sua; sua, sua sua sua,; hay caramba sua sua sua,; sua sua sua,? hay caramba; sua sua sua,? sua, sua sua,, hay caramba sua sua sua,:, sua sua sua, hay caramba sua sua sua, sua sua,; que quieren mas,:. bueno yo ya: termine mi jockey,? que tu; crees eh,?: le va dos mas, le va dos mas, esta bien,.. sua.. sua sua, sua sua sua, sua sua, sua,? sua sua. sua, sua sua sua, sua sua sua,? sua. sua, sua, sua sua sua, by Lu.",es_LATAM,M,aeda,0.0,924.0,0.0
1986943,Corazon de Tiza,1253,Radio Futura,"Si. te: vuelvo a, ver pintar, un corazón de tiza en la pared, te voy, a dar una paliza por haber, escrito mi nombre dentro, tú lo has hecho porque? ayer yo? te invité, cuando ibas, con tu amiga de la mano;,? se acababan de encender. todas las luces, era; tarde nos., reímos los tres, si, te vuelvo a ver. pintar, un corazón! de tiza en la pared, te; voy a dar. una paliza?! por haber,?? escrito mi nombre dentro, luego estuve esperándote. en la plaza,. y: las horas se marchaban? sin saber qué; hacer, cuando, al. fin te vi, venir, yo te. llamé por tu nombre, pero, tú; no dejaste de correr, y si te vuelvo a ver pintar, un corazón de? tiza en la pared...,! me? parece que aquel día tú: empezaste a ser mayor, me pregunto ¿Cómo te han. convencido a, ti?, ¿Te dijeron que, jugar es un. pecado, o es qué! viste en el,. cine algún final así?, y si te. vuelvo a, ver pintar, un. corazón de tiza! en la pared,.? y si te vuelvo a ver pintar, un corazón. de, tiza en la pared,, y yo tenia! la. intención de! olvidarlo,: y? al salir al otro día no, pensaba: en, ti, pero vi justo en, mi, puerta dibujado!, un corazón, y; mi nombre? estaba?: escrito; junto al tuyo, y si, te vuelvo; a ver pintar,! un! corazón de, tiza en la pared, te voy a dar una paliza! por.: haber, escrito mi nombre:: dentro,; y si te vuelvo a ver pintar, un. corazón de tiza en la pared, y si; te? vuelvo. a ver pintar, un corazón, de tiza en la pared, y si te vuelvo a ver pintar, un corazón de tiza en la pared, y, si? te vuelvo a, ver pintar,. un; corazón. de tiza en la pared.",es_LATAM,M,aeda,0.0,931.0,0.0
1992100,Y No Hago Más Na–,566,El Gran Combo de Puerto Rico,",? yo ya hice lo que iba a hacer, yo me levanto! por la mañana, me doy un! baño y me perfumo, me como un buen desayuno,; y, no. hago mas na',! mas na',, después yo leo la prensa, yo leo hasta las esquelas, o?. me? pongo a ver novelas, y no hago mas na',: mas na', a la hora?! de!; las doce, yo,? me como: un buen? almuerzo, de! arroz con habichuelas, y carne,; guisada, y, no hago mas na', después me? voy a la banca, a, dormir una siestita;, y. a veces duermo dos horas,, y a veces mas,, y no hago mas na', y me levanto como a: las, tres,, y. me!? tomo un buen café, me fumo un cigarillito con mi; guitarra,. y me pongo a cantar, a, la la, a la la, a la la lara la lara, y a? la hora de la comida,, me prepara; mi mujer, un, bistec: con papas fritas, con ensalada: y; mil cosas?? mas, me lo mango y no hago; mas na', luego me voy: al balcón, cual si fuera un gran: señor, a mecerme, en el sillón,; con mi mujer a.: platicar, a larara, la? la, ąAy!,: cuando se??. me. pega. el: sueño, enseguidita me voy a acostar, y duermo hasta por la mañana, y, no hago mas na', mas na', qué; bueno es vivir, asi, comiendo. y sin trabajar, ąOigan!, yo; nunca he doblado el lomo, y; no pierdan su? tiempo,, no, voy a, cambiar.? ĄQué va!,, qué bueno. es vivir asi, comiendo, y sin, trabajar,. señores, si yo estoy declarado en huelga, Ąsi!,, ąmi mujer que me, mantenga! ¿Oiste?, qué bueno; es: vivir; asi, comiendo y sin trabajar, qué bueno, qué bueno, qué bueno, qué bueno es vivir la vida, ącomiendo,. durmiendo,; y no haciendo na'!, oiga compay, ¿usted sabe: lo que; es estar? en! un sillón mece que te mece?, esperando que lleguen los cupones del Seguro Social..., ąAsi cualquiera!,, qué bueno es vivir! asi, comiendo y sin? trabajar,. recibiendo la; pensión por; loco, de loco, yo no tengo na',! Ąlisto que soy!,;;; qué bueno es vivir asi, comiendo y? sin trabajar,; qué bueno...,.,! traen un plato! de mondongo, arroz, habichuela y.; carne, guisa, para: empezar, qué bueno es vivir asi,; comiendo, y sin trabajar,! ¿Quién trabajara? ¿Quién, yo?, buscate a! otro, yo: ya hice lo que iba! a hacer.",es_LATAM,M,aeda,0.0,935.0,0.0
