id,lyrics,label
T2_TRAIN_0503,"
Por mas que me lo niegues que me digas que ya no
Me quieres que me jures que amor no me tienes
Por que de mi ya estas cansada a otro con el
Cuento soy tu amigo tu hombre tu tormento aquel
Que encendio tus sentimientos sobre el calor de
Tu almohada Querida amada mia yo tambien te
Extraño pero no lo niego como lo haces tu
Querida amada mia no te hagas mas daño
Admite de una vez que entre mis ojos y tu Hay
Cariño hay cariño y hay
Cariño (repite cuatro veces) Mira que
Eres tonta Que la vida es frágil y muy
Corta Vivir sin amor es una cosa que no conduce
A nada Sera que tienes miedo a decirme tu ganas
Yo me entrego a luchar con tu orgullo mientras
Puedo yo marcho en retirada querida amada mia tu
Juegas con fuego y te vas en ese juego a quemar el
Corazon rebajarme mas a tus pies ya no puedo
Sabiendo como se que entre nosostros dos hay
Cariño, hay cariño y hay
Cariño (repite cuatro veces) si tu sabes
Vida mia que hay cariño en cantidad hay
Cariño entonces por que motivo hay
Cariño por que razon lo quieres negar hay
Cariño hoy tenemos que acabar con este
Juego de niños hay cariño si tu
Sabes vida mia que entre los dos hay
Cariño

Hay cariño hay cariño sera que tu
Tienes miedo hay cariño hay cariño
A entregar tu corazon y sera sera no te has dado
Cuenta hay cariño lo que sientes es amor
Tu dices que no me quieres a otro con ese cuento
Si sabes que soy tu hombre soy tu amigo y tu
Tormento hay cariño sera que tu tienes
Miedo y no lo quieres entregar comprendelo de
Una vez que el cariño que te tengo tu me
Lo tienes tambien",V
T2_TRAIN_0504,"
Porta pañales blindados
Flexibles y aguantadores
De pechera usa un babero
Y de miel son los chupones
Pistera pura leche nido
Bien helada en biberones

Aparenta los cinco años
Pero ni aparenta cuatro
Apenas va a entrar al kinder
Y trae a todos tramados
Pobrecita la maestra
Le van hacer los mandados

Es un infiernito andando
Todo el día hace travesuras
No se queda un rato quieto
Con verlo provoca agruras
Y aunque no sale de casa
Pa' contar ahí aventuras

Quiebra tira y desparpaja
Todo lo que va encontrando
Lo que no aplasta se come
Basura chicles pegados
Parece una aspiradora
No deja nada tirado

Es de muy pocas palabras
Todavía no sabe hablar
Arregla todo en caliente
No entiende que es alegar
El nomas hecha mordidas
Pobre el que lo haga enojar

Rompe todo tira y todo
Ya sea líquidos o polvos
Con un tenedor va y pica
Los enchufes y los hoyos
Y si se encuentra un plumón
Eso si es la perdición

Aguja babi adiós
Se despide el infiernito
Tráiganla un Gerber de frutas
Y un Bibi bien heladito
Chaka chaka chaka chaka
Aquí acaba el corridito",V
T2_TRAIN_0505,"[Letra de ""Quizás"" ft. Justin Quiles, Wisin, Zion, Lenny Tavárez & Feid]

[Intro: Sech, Wisin, Zion & Sech]
Hola (The Avengers)
Quiero saber tu nombre y quizá, tal vez (Otros niveles musicales; tal vez)
Algo podríamos tener, no sé (No sé)
Si me pensaste (Ah-ah), como yo te pensé (Pensé; Los Vengadores)
Fue que yo me acordé, que ayer (Que ayer), tú, uh-uh

[Pre-Coro: Feid & Wisin]
Dejaste en mi cama to'a tu ropa interior (Yeah, yeah)
Y hoy te estoy buscando pa' pasarla cabrón
No sé lo que tienes, está dura la shorty
Modela en su story (Eh-eh-eh; let's go)

[Coro: Dalex, Zion & Dalex, Zion & Wisin]
Ayer en la noche empezamo' y la disco encendía' y tú prendía' (Tra)
Anoche lo hicimo' en el carro y hoy ni me conocía'
Qué rico lo hacías, bebé (Z-Diddy; Ah)
Ayer en la noche empezamo' y la disco prendía' y tú encendía' (Tra)
Anoche lo hicimo' en el carro y hoy ni me conocía'
Qué rico lo hacía', bebé

[Verso 1: Justin Quiles]
Nosotro' haciéndolo atrá' y lo asiento' pa'lante
Pega'o al volante (Yeh-yeh-yeh)
Besándome el cuello, me dice que quiere que le ponga reggaetón de ante'
Triple equi', eh (Yeah), cuando arriba la trepé (Tra)
Te tiene pensando cómo te azoté
Tú me llama', y le llego a tu casa en FedEx

[Verso 2: Zion]
Yo-Yo-Yo, yo tengo una gata que me gusta
Es media masoquista y le gusta por detrá', -trá' (Tra)
Conmigo siempre bebe, pero de ve' en cuando a ella le gusta fumar (Z-Diddy; you know)
Cuando le meto (Duro), se nos forma el capsulón hasta el techo (El techo)
Yo la quiero porque es un booty nuevo (Booty nuevo)
No necesito otra más, baby, por eso
¡Zion, baby!

[Coro: Lenny Tavárez, Dalex, Zion & Dalex, Wisin, *Zion*]
Ayer en la noche empezamo' y la disco encendía' y tú prendía' (Tra)
Anoche lo hicimo' en el carro y hoy ni me conocía'
Qué rico lo hacías, bebé (*Z-Diddy*; Ah)
Ayer en la noche empezamo' y la disco prendía' y tú encendía' (Tra)
Anoche lo hicimo' en el carro y hoy ni me conocía'
Qué rico lo hacía', *bebé*

[Verso 3: Wisin]
Yeah
Dieron las doce (Oh), y entre caricias y roces
Yo hice lo que quería solo para que tú goces
Soy tu esclavo (Esclavo), dime, ¿qué hago? (¿Qué hago?)
Pero por favor, no digas que no me reconoces
Porque fue mágico (Fue mágico), comer tu cuerpo exótico (Exótico)
Yo estaba enfermo de amor y tú fuiste mi antibiótico
Te mordía los labios, tú decías ""dame"" (Tú decías ""dame"")
Que te llevara al cielo y que el momento no acabe (Préndelo-préndelo)

[Verso 4: Lenny Tavárez]
Shorty, ¿cómo te va? (¿Cómo te va?)
El perfume de tu cuerpo no se me va (No se me va)
Los cristale' empaña'os por la humedá' (Wuh)
Y lo' condones en la gaveta por si se da, si se da, da
Tú eres adicta al perreo, pero más al bellaqueo (-queo)
69 posiciones y nos vamo' (No' vamo')
Tenemo' un vicio que siempre los dos queremo' (Queremo')

[Verso 5: Feid]
Otra, otra noche, otra
Llevo baretica pa' prender, ma'
Otra, otra noche, otra
Con ese culito me jukié, yeah
Parce, tiene que moverse (-se, -se)
Hoy saqué a pasear la' Jordan y la Merce (-ce)
Bebé, ¿qué más pues? ¿Qué hay pa' hacer esta tarde? (Tarde)
Pasé por el barrio antes de venir a verte (Yeah)

[Coro: Dalex, Sech & Wisin]
Ayer en la noche empezamo' y la disco encendía' y tú prendía' (Tra)
Anoche lo hicimo' en el carro y hoy ni me conocía'
Qué rico lo hacías, bebé (Ah)
Ayer en la noche empezamo' y la disco encendía' y tú 'tás prendía' (Tra)
Ayer empezamo' en el carro, hoy ni me conocía'
Qué rico lo hacías

[Outro: Wisin & Sech]
Okey, conocidos mundialmente como: Los Vengadores
(The Avengers)",S
T2_TRAIN_0506,"
[Letra de ""Lloré""]

[Coro]
Ayer lloré por tu ausencia
Sintiendo en el alma un profundo dolor
Y hoy río a carcajadas
Pues ya no te quiero, tengo un nuevo amor

[Verso 1]
Ayer lloré como un niño
Pensando y pensando en tu mal proceder
Y hoy lloro de alegría
Gracias a la vida me siento feliz
Yo lloré, yo lloré
Lloré, no lo niego, lloré

[Coro]
Ayer lloré por tu ausencia
Sintiendo en el alma un profundo dolor
Y hoy río a carcajadas
Pues ya no te quiero, tengo un nuevo amor

[Interludio]
Yo lloré, yo lloré
Yo lloré, yo lloré

[Verso 2]
Siento una pena en el alma
Y no me explico por qué (Yo lloré, yo lloré)
Ya no estás más a mi lado, corazón
En el alma solo tengo un no sé qué te qué (Yo lloré, yo lloré)
Llora como yo lloraba, llora como yo lloré (Yo lloré, yo lloré)
Nadie debe de llorar, mamá
Por el amor que ya se fue(Yo lloré, yo lloré)
Hoy me río a carcajadas
No me mires a la cara que de ti me reiré (Yo lloré, yo lloré)
Ya no me queda más llanto
Y solita, solita en el campo solita te dejaré (Yo lloré, yo lloré)

[Interludio]
Yo lloré, yo lloré

[Coro]
Si ayer lloré por tu ausencia (Yo lloré)
Hoy no sé ni por qué fue (Yo lloré)
Porque ya ves al mirarme (Yo lloré)
Que yo me encuentro muy bien (Yo lloré)
Yo encontré lo que buscaba (Yo lloré)
Ahora sí tengo un querer (Yo lloré)
Ay, qué felicidad la mía  (Yo lloré)
Por el mundo cantaré (Yo lloré)

[Interludio Instrumental]

[Coro]
Si ayer lloré por tu ausencia (Yo lloré)
Hoy no sé ni por qué fue (Yo lloré)
Porque ya ves al mirarme (Yo lloré)
Que yo me encuentro muy bien (Yo lloré)
Yo encontré lo que buscaba (Yo lloré)
Ahora sí tengo un querer (Yo lloré)
Ay, qué felicidad la mía  (Yo lloré)
Por el mundo cantaré (Yo lloré)",H
T2_TRAIN_0507,"
[Letra de “Empecé de Cero”]

[Intro]
G-G-G-G-G-G-Geniuz

[Coro]
Empecé de cero, mira donde estamo' ('Tamo')
Empezamos a endecar y vendiendo los gramo'
Mi vida cambió desde que el brother me dio la mano (Yeh)
Con medio arrancamo' (Yeh), vías conectamo'
A la hora de hacer dinero no paramo'

Empecé de cero, mira donde estamo' ('Tamo')
Empezamos a endecar y vendiendo los gramo'
Mi vida cambió desde que el brother me dio la mano (Yeh)
Con medio arrancamo' (Yeh), vías conectamo'
A la hora de hacer dinero no paramo'

[Verso 1]
Estaba pelao', to' jodi'o (Ye-yeah)
Maquineando a hacerme de lo mío
Todavía no había sali'o (No)
Pero tenía fe de ser la esperanza del caserío
Me llama el brother: ""Yo Miky, where you at? ¿Dónde estás meti'o?""
Tengo un negocio pa' ti que si coronamo' la mitad te la fío"" (Yeah)
Así fue como empecé
Junto a mis hermanos, to' teníamos sed
Joseando algunos arreglaban motoras, otros lavaban carros
Y otros vendiendo agua en la luz de 8 a 3
Como siempre, nunca falta el que en ti no cree
Pero sabía que mi momento me iba a llegar, por eso no me desesperé
Con el punto de 6 me quedé (I'm done)

[Coro]
Empecé de cero, mira donde estamo' ('Tamo')
Empezamos a endecar y vendiendo los gramo'
Mi vida cambió desde que el brother me dio la mano (Yeh)
Con medio arrancamo' (Yeh), vías conectamo'
A la hora de hacer dinero no paramo'

Empecé de cero, mira donde estamo' ('Tamo')
Empezamos a endecar y vendiendo los gramo'
Mi vida cambió desde que el brother me dio la mano (Yeh)
Con medio arrancamo' (Yeh), vías conectamo'
A la hora de hacer dinero no paramo'

[Verso 2]
Primero lookeador (Yeah), después tirador
Me quedé con el punto de pasto, de perco', de pali' y de las Tramadol
Un par de enemigos querían matarme, como le hicieron con el dueño del kiosko anterior
Dijeron que iban a cazarme, pero la presa terminó siendo el cazador (Hol' up)
Después de eso me monte, los madrugué
Al bo' le roneé, por mi caserío guerrié
Algunos metieron el pie
Pero me metí a la cocina y cociné
De donde soy no se habla to' lo que se ve (No)
Salí de un coso y compré como tres
La vía pagué
Mi vida es un sueño, ahora vivo como lo soñé

[Puente]
Pa' mí la vida es una
Hay que vivir buscando crear tu fortuna
Y yo quise el dinero desde la cuna
No se te ocurra salir vira'o, como Judas
En la calle la glopeta te saluda
Pa' mí la vida es una
Hay que vivir buscando crear tu fortuna
Y yo quise el dinero desde la cuna
No se te ocurra salir vira'o, como Judas
En la calle la glopeta te saluda

[Coro]
Empecé de cero, mira donde estamo' ('Tamo')
Empezamos a endecar y vendiendo los gramo'
Mi vida cambió desde que el brother me dio la mano (Yeh)
Con medio arrancamo' (Yeh), vías conectamo'
A la hora de hacer dinero no paramo'

Empecé de cero, mira donde estamo' ('Tamo')
Empezamos a endecar y vendiendo los gramo'
Mi vida cambió desde que el brother me dio la mano (Yeh)
Con medio arrancamo' (Yeh), vías conectamo'
A la hora de hacer dinero no paramo'

[Outro]
Pa' salir de donde estábamos
Había que tener los cojones bien puesto' en su sitio
¿Sabes lo que te digo?
La Asociación de los 90 Piketes, mi amor
Los OG, cabrón
Miky Woodz
Gold2 Latin Music, nigga
Indicando Geniuz, what's good, my nigga?
Yeah, yeah
Young hustler for life
Before Famous",NR
T2_TRAIN_0508,"
[Letra de “Invéntame”]

[Verso 1]
Por las cosas de la edad
Por dudar de mi verdad te fuiste ayer
Dejaste mis brazos un amanecer
Ahora cuentan por ahí
Que cambiaste hasta tu forma de vestir
Que a alguien adornas con tu sonreír

[Pre-estribillo]
Ya no me mandes decir que no me quieres perder
Ahora ya es muy tarde si quieres volverme a ver

[Estribillo]
Invéntame y oblígale a que te ame como yo
Construye con sus años mi existir
Hazle sentir lo que en mi te gustó
Invéntame y dale, como a mi, un beso a él
A ver si se te eriza igual la piel
Invéntame, inventa lo que un día pudimos ser

[Pre-estribillo]
Ya no me mandes decir que no me quieres perder
Ahora ya es muy tarde si quieres volverme a ver

[Estribillo]
Invéntame y oblígale a que te ame como yo
Construye con sus años mi existir
Hazle sentir lo que en mi te gustó
Invéntame y dale, como a mi, un beso a él
A ver si se te eriza igual la piel
Invéntame, inventa lo que un día pudimos ser

Invéntame, inventa lo que un día pudimos ser",NR
T2_TRAIN_0509,"
[Letra de ""Te Olvidare""]

[Verso 1]
Sé que por un tiempo voy a navegar sin rumbo
Y aunque sea profundo el mar yo ya te soltaré
Puede que la soledad en realidad no deje de doler
Pero duelen más mis pies por hacia a ti correr
Y de tanto esperarte me cansé

[Coro]
Te soñaré, te extrañaré
Y aunque ya no te pueda ver, te inventaré
Me llamarás, contestaré
Y con mi voz de que estoy bien nos mentiré
Y cuando ya deje de contar cada segundo
Cuando tus lugares ya me dejen de doler
Y cuando por fin no seas el único en mi mundo
Te olvidaré (Mmm)
Te olvidaré

[Verso 2]
Cuánto duelen las pequeñas cosas en la vida
Cada beso tuyo lo recuerdo como ayer
Duermo con las luces encendidas por si tú vas a volver
Cómo duele apagarlas al amanecer
Cómo duele no volverte a ver

[Coro]
Te soñaré, te extrañaré (Oh-oh)
Y aunque ya no te pueda ver, te inventaré (Eh)
Me llamarás, contestaré (No, no)
Y con mi voz de que estoy bien nos mentiré (Eh)
Y cuando ya deje de contar cada segundo (Ah-ah)
Cuando tus lugares ya me dejen de doler (Ah-ah)
Y cuando por fin no seas el único en mi mundo (Ah-ah)
Te olvidaré, woh

[Puente]
Eh-eh-eh, yeah
Yo te olvidaré
Te olvidaré, eh-eh
No, no

[Coro]
Y cuando ya deje de contar cada segundo
Cuando tus lugares ya me dejen de doler
Y cuando por fin no seas el único en mi mundo
Te olvidaré",NR
T2_TRAIN_0510,"eliz
Bridge
Chorus...
Verse 1:
Eres lo que a mi vida
Le ha dado todo
Eres sensacional
Y tu, con tu ternura
Me has enseado a sentir
Lo que es el verdadero amor

Bridge:
Sabes, quiero pedirte
Que nunca cambies
Me gusta asi tu forma de ser
Nunca, nunca lo pienses
Esto que siento por ti
Hace mas grande mi vivir

Chorus:
Por que las cosas de la vida
Contigo se viven mejor
Todo es amor
Si estamos juntos los dos
Por que tomados de la mano
No hay nada en el mundo igual
Siempre seremos la pareja ideal
La pareja ideal

Verse 2:
Antes de conocerte, todo era triste
No se como pude estar sin ti
Y yo no imaginaba
Esto que en mi florecio
Y ahora me hace tan feliz
Bridge
Chorus...",NR
T2_TRAIN_0511,"
[Letra de ""Doble Filo""]

[Intro]
Chichí, pásame esa botella

[Verso 1]
Yo no soy como unos hombres por ahí
Cuerneros por amar a ciegas
Yo te di la luna si te hacia feliz
Sin saber que tú eras hembra ajena
Cometí errores, pero son míos
Compartir mujer no es mi estilo
Linda pero falsa, aprendí
Que cuando el rio suena es porque piedras traerá

[Coro]
Que grande mi error
Que sea tu reputación
Creí en ti caí rendido
Asco que me das
No te quieras graduar
De rastrera gran señora

[Verso 2]
Tú eres la culpable
Que la fuerza de mi amor
Hoy sea rechazo y te detesto
Mi amor fue puro y sano, transparente
Fácil para amar
Pero a mi doble filo
Un demonio si tengo que odiar

[Puente]
You need this in your life

[Verso 3]
No es que sea un santo, soy un pecador
Yo no tiro la primera piedra
Pero lo prohibido no me llama tentación
Pues lo ajeno siempre se respeta
Cometí errores, pero solo míos
Compartir mujer no es mi estilo
Linda pero falsa, aprendí
Que cuando el rio suena es porque piedras traerá

[Coro]
Que grande mi error
Que sea tu reputación
Creí en ti caí rendido
Asco que me das
No te quieras graduar
De rastrera gran señora

[Verso 2]
Tú eres la culpable
Que la fuerza de mi amor
Hoy sea rechazo y te detesto
Mi amor fue puro y sano, transparente
Fácil para amar
Pero a mi doble filo
Un demonio si decido odiar

[Puente]
That's the golden touch right there
Let's go
Llora negra, llora
Maldito sentimiento

[Verso 4]
Mi amor es dulce como miel (Doble filo)
Las traiciones me vuelven tan cruel (Doble filo)
Ya no eres santa de mi devoción (Doble filo)
Te boté, te saqué, cancelé tu amor (Doble filo)
Promocionándote de serie en Instagram (Doble filo)
Tienes más millas que un avión, no me haga hablar (Doble filo)
Diosito te va a castigar (Doble filo)
Disfrazada de monja de serie de buena siendo descarada

[Outro]
So nasty!",H
T2_TRAIN_0512,"a Ithier (Me liberé, me liberé)
[Letra de ""Me Liberé""]

[Intro]
Me liberé, me liberé
Gracias a Dios me liberé
Me liberé, me liberé
Gracias al cielo me liberé

[Verso 1]
Me liberé de mujeres perversas
Que quieren hacer mi vida de cuadritos
Me liberé de chicas sin escrúpulos
Me liberé de Oria y Socorrito
Me liberé de Nancy, de Rebeca, de Olga
Damaris, Helga y de Giselle
Me liberé tambien de Raquel
Gracias a Dios me libere
Me liberé de Mariela y de Fe
Gracias al cielo me libere

Me liberé de mujeres perversas
Que quieren hacer mi vida de cuadritos
Me liberé de chicas sin escrúpulos
Me liberé de Oria y Socorrito
Me liberé de Nancy, de Rebeca, de Olga
Damaris, Helga y de Giselle
Me liberé tambien de Raquel
Gracias a Dios me libere
Me liberé de Mariela y de Fe
Gracias al cielo me libere

[Verso 2]
Todas me insultaban
Me decían ""Mujeriego, no te dejaré vivir en paz
Donde quiera que te encuentre te la formo""
Y no sé por qué será
Pero que todas me insultaban
Me decían ""Mujeriego, no te dejaré vivir en paz
Donde quiera que te encuentre te la formo""
Y yo me pregunto, y yo no me explico qué razón ellas tendrán
Por eso lo tuve que hacer

[Puente]
Me liberé, me liberé
Gracias a Dios me liberé
Me liberé, me liberé
Gracias al cielo me liberé

[Pregón 1]
(Que yo no quiero mas complicaciones, por eso me liberé)
Fueron tantas las presiones que me puse los patines
Me puse en bolina y tuve que correr
(Que yo no quiero mas complicaciones, por eso me liberé)
Mujeres egoístas me querían sólo para ellas
Para ellas nada más, y así no puede ser
(Que yo no quiero mas complicaciones, por eso me liberé)
Recuerdo a mi madre cuando les decía
""Bendito, si él es un muchacho bueno, si ese es un hombre de bien""
(Que yo no quiero mas complicaciones, por eso me liberé)
A toditas les quiero decir que el amor hay que compartirlo
Y si no, I'm sorry, goodbye my girl

[Pregón 2]
(Que yo no quiero mas complicaciones, por eso me liberé)
Libre yo soy (Me liberé, me liberé)
(Que yo no quiero mas complicaciones, por eso me liberé)
Y no me debo a nadie (Me liberé, me liberé)

[Refrán]
(Más complicaciones yo no quiero, ¿para qué?)
De sombras y de ese olvido ya yo no quiero saber
(Más complicaciones yo no quiero, ¿para qué?)
A gozar libre sin problema, buena vida me dare
Sí, yo (Me liberé, me liberé)
Me liberé (Me liberé, me liberé)
Sí, yo (Me liberé, me liberé)
Me liberé (Me liberé, me liberé)
(Más complicaciones yo no quiero, ¿para qué?)
Yo no quiero que me digan lo que yo tengo que hacer
(Más complicaciones yo no quiero, ¿para qué?)
Que yo no quiero cantaleta, de todo yo me cansé
Sí, yo (Me liberé, me liberé)
Me liberé (Me liberé, me liberé)
Sí, yo (Me liberé, me liberé)
Me liberé (Me liberé, me liberé)

[Pregón 2]
(Que yo no quiero mas complicaciones, por eso me liberé)
Sí, me siento bien (Me liberé, me liberé)
(Que yo no quiero mas complicaciones, por eso me liberé)
Preguntale a Julito, o a Ithier (Me liberé, me liberé)",NR
T2_TRAIN_0513,"e best
¡Ya tú chabe'!
[Letra de ""La Romana"" ft. El Alfa]

[Intro: Bad Bunny]
(Yeh, yeh, yeh)

[Coro 1: Bad Bunny]
Pásame la hookah, ¡eh!
Que el coro ya 'tá prendí'o
La' mujere' andan sin marí'o, ¡eh!
Pásame la hookah, ¡eh!
Polo Norte con to', 'tamos frío
Demagogos no dicen ni pío, eh, ey

[Verso 1: Bad Bunny]
Hoy ando rulay, La Romana prendí'a mejor que Dubai, ey
Tú ere' una bandida, tú te las trae', ey
Si le digo que llegue, le cae, ey
Ojalái, ojalái que esta noche tú sea' mi ma'i, eh, ey
Tú y yo desnu'itos por el batey, ey
Si quiero, la movie la dejo en replay, ey
Hoy andas con el bobo que no brega ni dispara (No)
Pero to' los diego' en P.R. vienen con mi cara, ¡rrr!

[Skit: Gilbert Rodriguez & (Bad Bunny)]
Wey, ¿y qué 'e lo que con este tiguere que no floja la manguera?
Dime, manín, ¿me cosieron la boca a mí, no sé fumar yo e'?
¿Es tuya la hookah o tú ere' hookero?
Él no suelta la manguera, el loco
Mierda, qué gangster e' este tiguere, Reggie Miller
(Yeh, yeh, yeh)

[Coro 1: Bad Bunny]
Pásame la hookah, ¡eh!
Que el coro ya está prendí'o
La' mujere' andan sin marí'o, ey
Pásame la hookah, ¡eh!
Polo Norte con to', 'tamos frío
Demagogos no dicen ni pío
Pásame la hookah, ¡eh!
Que el coro ya está prendí'o
La' mujere' andan sin marí'o, ¡eh!
Pásame la hookah, ¡eh!
Polo Norte con to', 'tamos frío
Demagogos no dicen ni pío

[Puente: Bad Bunny]
Y yo me quedo contigo
Hasta que se acabe la noche
Y yo me quedo contigo
Hasta que se acabe la noche
Y yo me quedo contigo
Hasta que se acabe la noche
Y yo me quedo contigo
Hasta que se aca-ca-ca-ca-ca-ca-ca-ca-ca-

[Coro 2: El Alfa]
Y e' que la calle bota
Fuego, fuego (Fire, fire), fuego, fuego (Fire, fire)
Fuego, fuego (Fire, fire), fuego, fuego
Y e' que la calle bota
Fuego, fuego (Fire, fire), fuego, fuego (Fire, fire)
Fuego, fuego (Fire, fire), fuego, fuego

[Post-Coro: El Alfa]
Ardiente, caliente, ardiente, caliente
Ardiente, caliente, ardiente, caliente
Ardiente, caliente, ardiente, caliente
Ardiente, caliente, ardiente, caliente

[Verso 2: El Alfa]
A mí no me compare'
Que yo tengo pa' comprá' la competencia (Prr)
Yo fui mi movimiento entero con su descendencia (Yah)
To' lo' día' voy pa' arriba y tú te desespera' (Yah)
Y cada ve' que subo un piso quito la escalera (Uff)
To' lo' demagogo' me lo' quité de la vera'
Y comoquiera se quieren quedá' pega'os en la tetera
La calle tiene fuego, la calle tiene fire
Comoquiera que la tire El Alfa no la falla (Yah)
To' el mundo me quiere, yo tengo lo' chavo'
Y las mujeres me lo lamen como la paleta 'el Chavo
Hasta los demagogos me dan follow
¿Tú quiere' que te mate a tiro' o que te mate a palo'? (Prr)

[Pre-Coro: El Alfa]
Llegan los cheque'
Llegan los cheque'
Llegan los cheque' (Yah, yah; prr)
Llegan los cheque'
Llegan los cheque' (Prr)
Llegan los cheque' (Yah, yah)

[Coro 2: El Alfa]
Y e' que la calle bota
Fuego, fuego (Fire, fire), fuego, fuego (Fire, fire)
Fuego, fuego (Fire, fire), fuego, fuego (Uh)

[Post-Coro: El Alfa]
Ardiente, caliente, ardiente, caliente
Ardiente, caliente, ardiente, caliente
Ardiente, caliente, ardiente, caliente
Ardiente, caliente, ardiente, caliente

[Verso 3: Bad Bunny]
La calle está en fuego, cuida'o, no te queme'
To' quieren ser yo, quieren mi ADN (Grr)
Ya yo soy leyenda y todavía un nene (Grr)
Ella no te menciona y menos si se viene (Grr)
Si aplasto, se quedan como Pompeya (¡Lava!)
Estás escuchando a la nueva estrella (Wuh)
La disco prendí'a, traigan las botella'
Pidan má', pidan má' que con esas no me da (¡No!)
Que puta felicidá' (¡Wouh!), hoy a to'as se le da, ey (¡Shh!)
To' calla'o, no damos detalle', ¡ey!
Tu baby llamó pa' que yo la guaye
Indica, mi loco, dame la lú' (¡Lu'!), ¿quién puñeta eres tú?
Tú ere' un demaga-, tú ere' un demaga-
Tú ere' un demaga-ge-gi-go-gu (Brru)

[Coro 2: El Alfa]
Y e' que la calle bota
Fuego, fuego (Fire, fire), fuego, fuego (Fire, fire)
Fuego, fuego (Fire, fire), fuego, fuego
Y e' que la calle bota
Fuego, fuego (Fire, fire), fuego, fuego (Fire, fire)
Fuego, fuego (Fire, fire), fuego, fuego

[Outro: El Alfa]
Yao'
Ustede' no tienen cuarto', ustede' 'tán en olla
Mándame el location, que te vo'a mandar 5 dembows en un Uber
¡Pa' que te pegue'!
Good Bunny, Bad Bunny
El Alfa ""El Jefe"", la planta, la bestia, the best
¡Ya tú chabe'!",S
T2_TRAIN_0514,"
[Letra de ""Si te vuelvo a ver""]

[Intro Instrumental]

[Verso 1]
Egoísta, idiota y mentiroso
Eso y más merezco que me digas
Me porté muy mal, lo reconozco
Te engañé y no lo merecías
No debí haberte traicionado
Cuando tú solo querías amarme
Te engañé y jugué con tu cariño
Y ahora pa' pedir perdón es demasiado tarde
Y hoy lo único que quiero es volverte a ver

[Estribillo]
Si te vuelvo a ver te diría que a mi vida
No le encuentro motivo si no estás a mi lado
Te diría que desde que te fuiste me la paso todo triste solo en ti pensando
Si te vuelvo a ver te diría que ayer al cielo le pedí que regresaras conmigo
Tan siquiera por solo un instante, si no quieres como amante, que sea como amigo
Y hoy lo único que quiero es volverte a ver

[Puente Instrumental]
Que maquinaria, compadre

[Estribillo]
Si te vuelvo a ver te diría que a mi vida
No le encuentro motivo si no estás a mi lado
Te diría que desde que te fuiste me la paso todo triste solo en ti pensando
Si te vuelvo a ver te diría que ayer al cielo le pedí que regresaras conmigo
Tan siquiera por solo un instante, si no quieres como amante, que sea como amigo
Y hoy lo único que quiero es volverte a ver",NR
